"g","info_rate","std","NClusters","Lmax"
0.0001,0.02635081024986932,0.004530759704715098,800,6
0.0002,0.08117704961166956,0.005735343030014696,800,6
0.0003,0.1474040519189357,0.006971462152641904,800,6
0.0004,0.24464371374810115,0.00957107905070179,800,6
