"t","Cov","SqDiff","Var","Nobs"
133.24,-0.00015021050714785438,0.005125347377664101,5.125859963660468e-7,10000
133.25,-0.0001502031632928569,0.0051252717815149,5.125784359950895e-7,10000
133.26,-0.0001501957750276786,0.005125194900136996,5.125707470884084e-7,10000
133.27,-0.00015018798295535782,0.005125123624437714,5.125636188056519e-7,10000
133.28,-0.00015017941457239967,0.00512506431593157,5.125576873618932e-7,10000
133.29,-0.00015017013985574112,0.005124992835391003,5.125505385929596e-7,10000
133.3,-0.0001501606603333821,0.005124921606641484,5.12543415005649e-7,10000
133.31,-0.00015015122432091016,0.005124848346329516,5.125360882417757e-7,10000
133.32,-0.00015014261640916034,0.005124799458093157,5.125311989292086e-7,10000
133.33,-0.00015013452418718819,0.005124761386846972,5.125273914238396e-7,10000
133.34,-0.00015012757157090362,0.0051247033988408635,5.125215920432907e-7,10000
133.35,-0.0001501202516918915,0.005124654238433392,5.125166755108904e-7,10000
133.36,-0.00015011233753843442,0.005124595433671583,5.125107944466029e-7,10000
133.37,-0.00015010497913230984,0.005124548898663305,5.125061404803785e-7,10000
133.38,-0.00015009658222801106,0.005124506393710574,5.125018895600133e-7,10000
133.39,-0.00015008778930848581,0.0051244533999476646,5.124965896537319e-7,10000
133.4,-0.00015007817635048984,0.005124418109737095,5.124930602797375e-7,10000
133.41,-0.00015006885865437972,0.005124390059441907,5.124902549696876e-7,10000
133.42,-0.00015005873975037346,0.005124360874724942,5.124873362061149e-7,10000
133.43,-0.00015004931116347595,0.005124348410434168,5.12486089652382e-7,10000
133.44,-0.00015003935635407283,0.005124326655246816,5.124839139160733e-7,10000
133.45,-0.00015002975822498522,0.005124312388241595,5.124824870728668e-7,10000
133.46,-0.00015002003932613556,0.0051242910910370585,5.124803571394198e-7,10000
133.47,-0.00015000984500026845,0.005124262394617464,5.124774872104674e-7,10000
133.48,-0.0001499999039263916,0.005124239744366438,5.124752219588397e-7,10000
133.49,-0.00014999171325354114,0.005124216146395313,5.124728619257239e-7,10000
133.5,-0.00014998295082487345,0.005124190719034525,5.124703189353461e-7,10000
133.51,-0.00014997410155366919,0.0051241738965821385,5.12468636521866e-7,10000
133.52,-0.00014996481037220423,0.005124147664024066,5.12466013003707e-7,10000
133.53,-0.00014995606543004482,0.005124114875039587,5.124627337773364e-7,10000
133.54,-0.00014994788268924783,0.00512407528792912,5.124587746703791e-7,10000
133.55,-0.00014993850489731248,0.005124042803338475,5.124555258864362e-7,10000
133.56,-0.0001499287995503406,0.005124001469419869,5.12451392081195e-7,10000
133.57,-0.00014992002543104844,0.005123948830243889,5.124461276371526e-7,10000
