"t","mean","q05","q95","q25","q75","traj1","traj2","traj3","traj4","traj5","traj6","traj7","traj8","traj9","traj10","traj11","traj12","traj13","traj14","traj15","traj16","traj17","traj18","traj19","traj20"
10.7,100.00855458643923,98.12724786176292,101.89670360621444,99.23578387536539,100.78650971345618,100.98398641290078,100.42929529682185,101.08161429812063,99.90995630811345,99.15869113199587,102.07337295641834,99.91933913357464,101.00425967796957,101.74903897302002,98.84512983802824,99.59753806232294,99.72547061380409,100.62393232137603,99.5074347764468,99.18381411419931,99.281368013844,99.71975608028417,100.98862967415108,99.089957837404,99.78975169234016
10.8,100.00870267051747,98.11763003442944,101.90739863203403,99.22992341543723,100.7870268019943,100.98370145248971,100.43525972368862,101.0736455984955,99.91471521094472,99.11668377117925,102.10072486811721,99.92816183359845,101.00288947414352,101.72958295783175,98.85429276858527,99.62730705061031,99.69517460002078,100.62437184189578,99.49223180922291,99.16712384543659,99.29493403401874,99.73424516793058,100.99310677848389,99.10648889656034,99.81083359354618
10.9,100.00884122091709,98.10133080993309,101.91554917005179,99.22594638112851,100.79241446292907,100.97669797849619,100.44641534356761,101.07361423418031,99.9115793479606,99.0957128242439,102.11638667759455,99.94798537128125,101.0026386932645,101.69516124151095,98.86769245258093,99.63430137084501,99.67020850674322,100.6168108759314,99.47727295511832,99.14780094015066,99.29966909331874,99.75833400805092,101.00145521887059,99.11226194077388,99.81753006236377
11.0,100.0089811346663,98.08908580395526,101.92103484053395,99.22502205838217,100.7944457816231,100.94708498740788,100.46372405773313,101.0833027451667,99.9203394845528,99.075604208158,102.12934842246705,99.95759116355832,100.999341732937,101.6530092411969,98.88415004304083,99.63782133248394,99.62264569280131,100.61691115680166,99.475862080723,99.13130398684854,99.2959665053209,99.79583561861389,101.00371394092039,99.11033212508175,99.81265183560055
11.1,100.00914457030473,98.08215612043975,101.93094593180405,99.21821054456763,100.79481614330237,100.92993744382575,100.49861160988755,101.08837042528656,99.94303361946754,99.05216310157947,102.13392826118921,99.9685166750132,100.99235611990274,101.61786379967836,98.89619491897831,99.64360846085047,99.56275312871352,100.62086024483922,99.4711301124938,99.12157634675032,99.28962740058134,99.82776644619834,101.0018639005177,99.10937929428731,99.8086144287036
11.2,100.00927689940804,98.0716914054839,101.94447218504882,99.21284720313925,100.79652740119808,100.92043205474536,100.54862372685048,101.08856952573156,99.97039123521553,99.03865038600456,102.11891852540013,99.97392667065147,100.99086862321877,101.58792955201181,98.91168851411175,99.63951239695511,99.51090992649894,100.63226216034536,99.46299816425469,99.12278164703419,99.2810379124242,99.86549720630455,101.00643762023954,99.10742517082458,99.79525980145806
11.3,100.00939549678378,98.06879471972617,101.96030561471065,99.21336632103986,100.80504259785228,100.91750505868907,100.59594318423903,101.09684000052351,100.00824238730864,99.02210523547966,102.1111370402706,99.98720054055572,100.9880770312995,101.54319267622581,98.9220917290798,99.64006595071606,99.45462618164939,100.65155017150849,99.45714764131313,99.1178885627405,99.26424193000105,99.90803164314255,101.00736109787469,99.10531490884246,99.76403049105215
11.4,100.00959553254134,98.05972884074639,101.96450875280742,99.20645745185215,100.81069286656185,100.91288165032107,100.64834718921423,101.10811686982566,100.05316571441736,98.99756256437368,102.11564265337904,100.00038030874308,100.99572436980021,101.50399549559144,98.92968923965876,99.64542974527446,99.41314143182797,100.67607986311961,99.47651735430911,99.10537465138673,99.23190599346367,99.95386627946708,101.01881255486788,99.1025516549822,99.73185546184548
11.5,100.00989436736695,98.05572291557588,101.98255868239498,99.21079778137485,100.81680734952269,100.89663333293855,100.68258417202388,101.11684199149526,100.1009723310752,98.97303236422556,102.1222731481018,100.01489919980611,101.01222035758242,101.46826642337629,98.93856422638008,99.65102343632806,99.36454950543249,100.6944107958341,99.50700050099083,99.0949582218601,99.19981816610672,99.98842588487352,101.03649920484715,99.10549659594606,99.69315113201588
11.6,100.01012260637313,98.05290736286943,101.99147586395084,99.20512529858965,100.82383734346035,100.86191592538742,100.70281873944842,101.12587350670213,100.14476368122656,98.95934812706086,102.1306619718,100.03195261134053,101.02848379026223,101.43360892802721,98.94304626256927,99.66211969455348,99.29294221094477,100.71161852030589,99.54011151664378,99.08860010479908,99.15801726733186,100.023017365185,101.05572813957384,99.09614534806919,99.65413854047127
11.7,100.0102261714766,98.0476393340141,102.00117520806648,99.1987214138216,100.82917190940283,100.83908978064994,100.6946088687633,101.12744336162751,100.1844799104753,98.94855325020009,102.14093323896836,100.04362837923911,101.02627901277933,101.40227834819368,98.94207177019251,99.67806967073604,99.2302180763822,100.73261639107677,99.58529684216383,99.08220891858205,99.10839863738495,100.03293702206565,101.0823033392764,99.08491569171056,99.62004481999395
11.8,100.01024007806332,98.03562135243403,102.0139111002103,99.19197887970671,100.8317694999488,100.81681819136467,100.69728510557033,101.1296662389134,100.22205461983387,98.94270408193151,102.1588553833086,100.03441831284866,101.01439234125107,101.3594578990631,98.94100470710578,99.69291751903856,99.17022293088854,100.76072923312823,99.62851748243412,99.08172522078675,99.06047009670124,100.02919357891535,101.10082001520486,99.0759854114225,99.57491181207739
11.9,100.0101854136787,98.02679992717012,102.02837190197019,99.18732751635173,100.8349062546229,100.79704233512993,100.70487297002147,101.13758076771346,100.26557947978158,98.93314752640345,102.18500841700485,100.02080515651656,100.99650052036941,101.3187861868974,98.93516773764617,99.70182667892873,99.10074016493299,100.80220674893141,99.66167420785433,99.09407801614992,99.0106778178403,100.02637622523987,101.1303125799307,99.06325664889947,99.53018177014096
12.0,100.01002702143363,98.01956681472238,102.04705623659564,99.18670203402704,100.83925559417733,100.77990516331168,100.71860253940001,101.14780777246894,100.29610919019355,98.92060856459594,102.20828677401487,99.99769659162514,100.98673160991461,101.28736861518483,98.92826651051352,99.72315302126887,99.0327340962497,100.85745651291036,99.6902487909318,99.1103069534355,98.96150414686781,100.03000667052859,101.17097802938137,99.0494046340362,99.5081269800221
12.1,100.00965919115426,98.01105392063653,102.05265368278044,99.18380664519114,100.84317836780897,100.7653765086876,100.73431982641391,101.15047847542643,100.32819076589655,98.92077251728125,102.22570919139673,99.97128058908821,100.97285678154572,101.25047371336939,98.9240134009763,99.74429203909988,98.97163491876559,100.9104797519242,99.70571816303358,99.11707202720851,98.91441137466839,100.03019905288083,101.21039813399175,99.03103561828401,99.49945144041469
12.2,100.00920435259262,98.00306169465784,102.06028341387497,99.1826511147084,100.84266328521183,100.7547315038141,100.74996323878861,101.14366340249255,100.361924267492,98.93710245434121,102.24027923237767,99.94599981539193,100.95073888183157,101.20523958266881,98.91192210564166,99.76358643407013,98.91588603295173,100.97938011960787,99.71350745652029,99.1154430734059,98.8742583778134,100.02999599676689,101.24945774109715,99.0150310772146,99.5041243910322
12.3,100.00875957886852,97.989118621725,102.06725191830695,99.1759511370023,100.84206428454927,100.73495039459986,100.76925155895786,101.14321233354377,100.39877427231929,98.9575699072312,102.25420620360731,99.93010982704399,100.92340105882856,101.16430289488913,98.90269056998353,99.76838138898196,98.8624182747521,101.03288549141952,99.71015678626367,99.11309972229662,98.84410989341181,100.02984775879,101.28151824268402,98.98510802228877,99.50248128216042
12.4,100.00830070635163,97.97738445171416,102.07827152301307,99.17498187611103,100.8518599124882,100.7159522440374,100.7896625461221,101.1460855608825,100.4341646873203,98.98580699826059,102.27727118895233,99.93075750929223,100.91071114324964,101.11947082433548,98.89347079607855,99.78572994515757,98.82247857703177,101.07604423485225,99.70601012538172,99.130365280818,98.80904326787218,100.01279203175436,101.30807795567603,98.95417537598826,99.5076145234996
12.5,100.00792117150723,97.96120355326386,102.08312890838471,99.16665361765108,100.85319716833531,100.6834619890843,100.81533493258908,101.15102121007843,100.46135613092206,99.0124280625179,102.29883261699992,99.91691841571168,100.8964435242357,101.07243022217689,98.88931407733641,99.81634666443448,98.78209624616893,101.12447932112742,99.70241904619044,99.15491134835304,98.76565284722622,99.99204956450139,101.32966117447107,98.92513201322168,99.51528596737165
12.6,100.00758026898133,97.94870748487304,102.10091926351043,99.16186777842499,100.85747675526454,100.64780283173795,100.84546831291772,101.1400260986826,100.48340081675883,99.0301406611669,102.3267862959007,99.90139637187329,100.89694160872611,101.0326080366472,98.89544648155568,99.84633523837091,98.7434598209564,101.17433218488885,99.70137153333401,99.17489790377793,98.73472480416054,99.9838836982524,101.35271675971511,98.89879857114934,99.53211345382
12.7,100.00735440956849,97.93249951166906,102.11103421287908,99.15948038588002,100.85886933739934,100.60755799884457,100.86607627267807,101.13428228457764,100.50507074111466,99.04683587254115,102.35638269307272,99.88524549942781,100.89497573900535,101.0091043453603,98.9134555594497,99.88462084296206,98.70850794948028,101.21569399754576,99.70739960317623,99.18031720185698,98.69564137525377,99.97440245742716,101.36835126473065,98.8795241036732,99.56595434021163
12.8,100.00715731733216,97.91388301178196,102.12289835913059,99.15729785540475,100.86004346200446,100.5613285436711,100.86606480364588,101.13920449201935,100.52745211779789,99.05857984430963,102.39686036135687,99.87453587324917,100.89516881101588,100.9779418687773,98.9340489011613,99.92127431261181,98.67683707151475,101.24835610471821,99.70724680284293,99.18263904806084,98.66072588583246,99.9680247533272,101.3846644580679,98.85614623212103,99.59314046641174
12.9,100.00706744142865,97.90149861055285,102.142287513549,99.15066505550774,100.8705736813762,100.50877152343449,100.86822151995473,101.15058558936765,100.54732787221946,99.06421866178341,102.43746040394473,99.86541094207334,100.90958626855554,100.92786302628498,98.95247578325592,99.96069520269083,98.65000130861196,101.29244285593076,99.69733336474448,99.19416026813637,98.63297881457977,99.969127770702,101.39479620887579,98.84573175763683,99.60446443677134
13.0,100.00708897923246,97.89556054789003,102.13878101646311,99.14272339244943,100.87687152690067,100.45554220258308,100.87983406534694,101.17117807848055,100.56115813580124,99.05612300565919,102.48180446061538,99.84358133183113,100.91204114565322,100.88623218899932,98.95572907716725,99.994875337169,98.62700341048458,101.34394126702699,99.69563007707865,99.20741023388942,98.60358513166813,99.96163960378365,101.40209146416574,98.84421293541197,99.61586100299694
13.1,100.00718659669268,97.88323785263208,102.14848553701913,99.1408864694022,100.88415355416915,100.39412684414366,100.89607044136025,101.19301762916555,100.58032856838533,99.05113947693097,102.53445594341822,99.81699186182577,100.91818946988442,100.85440812556666,98.95697824891923,100.02087555941259,98.61015451759263,101.39538328126089,99.6960229722932,99.2151987460287,98.5892254668221,99.94230207098317,101.39890182631584,98.84560856733606,99.62978698728806
13.2,100.00729923819188,97.87375545747902,102.15595662366854,99.13931633371115,100.89130958208948,100.33455140638563,100.9057080883439,101.2136733239125,100.60290748140304,99.04632508924801,102.58543205522479,99.7911173494753,100.93386951691659,100.8260622938882,98.96137019904533,100.05316211415514,98.58128300773825,101.44346062578404,99.68904918071632,99.21857415378459,98.56912612935538,99.93340848300525,101.38679127343093,98.84709227423612,99.64204369996715
13.3,100.0073528338876,97.86465142879916,102.16963125678333,99.13878438159303,100.89292839753534,100.27410157341234,100.91438048240971,101.23121690467539,100.6363156689269,99.03549691808253,102.62961665886029,99.769417898127,100.93937824770218,100.7944890062345,98.96260126450194,100.07166333637372,98.55501490249769,101.4703526008804,99.6847800897987,99.21368031031474,98.53230952705664,99.93278069108106,101.36926550602006,98.84656845394329,99.64810495855644
13.4,100.00725980407879,97.85775342524984,102.18281645491447,99.13762489476198,100.89341268811782,100.21837456914457,100.92935524770745,101.2426707274716,100.67725322177554,99.02559745533722,102.66561699418855,99.73419001455619,100.93652841145588,100.76801695909079,98.95812114426506,100.09204521459958,98.53173312112744,101.48569032829768,99.66973364347845,99.1992124689163,98.50462958012929,99.947806690459,101.36033889111462,98.84610897738935,99.65307117702216
13.5,100.00726918845733,97.848229958836,102.18245851065099,99.13830940822132,100.89963214175819,100.1736995520357,100.94645339430063,101.24708335742933,100.71866870828079,99.01262469235321,102.69466578333689,99.7030667916397,100.9391528519784,100.73467746586857,98.96285192545334,100.1138780610594,98.50975490214321,101.5053344674127,99.64198398341316,99.18086444226947,98.49504817845153,99.96740742095922,101.34178529295897,98.84512411411455,99.6792187510829
13.6,100.00728310999027,97.83891524705156,102.19419859528651,99.13488987678205,100.90351582309434,100.12895975247356,100.9656915288614,101.25527618019943,100.74911580682182,98.99772825536184,102.71197713503628,99.68241783668255,100.93762137319102,100.70262283643926,98.96647133690922,100.13368391889198,98.48141803249158,101.53407346268556,99.61867919540113,99.16600895991604,98.50350539838176,99.98774084388128,101.32382129830214,98.85507844574231,99.70984076399003
13.7,100.00720286787504,97.82370283881292,102.20812369665295,99.13156168320853,100.90543486114142,100.08617218245853,100.98022253048484,101.25529880189228,100.78268393386757,98.9809094921656,102.73291723510081,99.65405010247582,100.94157621859124,100.66615376358357,98.98838828364669,100.1572977863731,98.47388620232185,101.56621262338886,99.59598849382486,99.1530821863984,98.51421765524061,100.00485712081318,101.31279916378084,98.86100404294523,99.73476465213722
13.8,100.00700956353798,97.81054018354372,102.2180583981,99.12558794611601,100.9060633370556,100.06193740465312,101.00590632100146,101.2491725256997,100.80335004763246,98.97288577964099,102.76310722270642,99.62213612797738,100.9589831282106,100.61721269550618,99.00836248726934,100.1658300298877,98.46218416664381,101.6021130114261,99.58552416013751,99.14901175354416,98.52183044541704,100.02462276833967,101.29787679098268,98.85244128128477,99.75379200031934
13.9,100.00678142481117,97.80614698519582,102.23107137285106,99.11930157375421,100.90782364565902,100.03972483526653,101.03884769860156,101.24499317627746,100.8234894108462,98.969347164181,102.78017931377077,99.59865213396088,100.98661406144502,100.57326992888325,99.01189983637144,100.16937132851791,98.44013779620138,101.63125059164328,99.5837654290496,99.15277740032005,98.52906917249794,100.03692434887827,101.2906363322162,98.8439452912024,99.78055155021575
14.0,100.00652679297662,97.79888727318051,102.23996852182087,99.11623009277605,100.91037633766487,100.01512067781512,101.06961658551492,101.25164117308444,100.84761673413207,98.96782397627953,102.79097409732931,99.57837871627301,101.01451195564097,100.53711032402963,99.00790188222545,100.17549144418481,98.41928335068143,101.65763023315935,99.5826812711166,99.16285515990513,98.52829550906065,100.0509053407489,101.28196412766927,98.84243859267411,99.80829172340212
14.1,100.00631352146166,97.79528726150701,102.25057337559757,99.11255392928922,100.91571440323551,99.99533783227653,101.09677804227931,101.26805827292472,100.86909289717725,98.95787609792681,102.81557914692056,99.55926268172034,101.0401542206695,100.49755730628928,99.00211218971886,100.18557978073699,98.411252530903,101.6839040683312,99.57120976498024,99.16870887653882,98.51542914254365,100.06263838829908,101.27199262599382,98.84095632780956,99.84503596596231
14.2,100.00618594302199,97.78888604368802,102.25022708204732,99.1090778454464,100.92088089775359,99.97060961105879,101.11915899972014,101.29485874680994,100.8864791069316,98.9436452193143,102.84212799077483,99.5511238974898,101.06231523277997,100.4546184516268,99.00280636161371,100.1955697856373,98.4130571390191,101.71466106009086,99.55009344398675,99.17872983025411,98.49647705147144,100.07813019274764,101.25595813075496,98.85478716293768,99.88434539760365
14.3,100.00612142893232,97.78440319746332,102.25679540019537,99.10360854599175,100.92168300926465,99.94674026335888,101.14020054533108,101.32756559558655,100.90766502148821,98.92830967564147,102.86647963147085,99.5443980667459,101.08606496493927,100.4176714101978,99.00286968312706,100.20021313213107,98.40587111813866,101.73418460406553,99.51146622913545,99.19540257447575,98.47405497372785,100.09043663558826,101.23940268855391,98.88545963216254,99.92272394510451
14.4,100.00616807802568,97.77292043277285,102.27635262075376,99.09926810637884,100.92116202765439,99.9248924699035,101.15752733487587,101.35797435032974,100.9356328997443,98.91988851820476,102.89134538196807,99.52984172018317,101.09924927049816,100.3978156353801,98.99220475619977,100.20281730096094,98.39110585802078,101.77568373097793,99.46815742411616,99.20667726824786,98.4613154681986,100.10560483838026,101.23461405510722,98.91391179397695,99.96888116759192
14.5,100.00621536461101,97.76362168797992,102.28514082374278,99.09690876893745,100.92607404694422,99.9073142901824,101.17305256425188,101.38466816875875,100.95808267620036,98.9096957280396,102.91000717315295,99.50852722199316,101.11141358126972,100.39644274537694,98.97068533545705,100.19372226784134,98.37664394103815,101.80329293602274,99.42302545658758,99.21627318726377,98.43926829761531,100.12600751287775,101.24962824162138,98.9439031597967,100.01045612019588
14.6,100.00634751485111,97.75863542198098,102.28950858525783,99.09308240767965,100.93261562514918,99.88783596658959,101.19293868159718,101.41197979882642,100.98304955184638,98.88397561987347,102.9212552993347,99.48426938086426,101.12081005369552,100.41060205629022,98.94510895436227,100.18605067588058,98.36899174650294,101.82596170255574,99.39572795966679,99.22612572900194,98.42502033915606,100.1412681548365,101.25755748141623,98.98412058919781,100.05032014561226
14.7,100.00660465476797,97.7463930856929,102.29600068190715,99.08637591475494,100.93252853536795,99.88147750254323,101.22167512682002,101.42177698071573,101.00040060535287,98.86069810304113,102.93363498425983,99.46552144177156,101.13383904052928,100.43179417684564,98.9162012673097,100.185712259961,98.37794055541359,101.85203749733945,99.37160278951124,99.2615786292969,98.40257099386628,100.15635426655973,101.26771998373206,99.00907537009665,100.08735916682191
14.8,100.00683325237506,97.73607732862426,102.30144297046995,99.08400174012164,100.94022425738586,99.88169441295369,101.26229487955895,101.41675149055412,101.00300030107195,98.83080118565672,102.95696590936274,99.4589564172223,101.14444247592718,100.44826667724608,98.89524511532656,100.18426150580515,98.38956481929185,101.88677949738052,99.34154270889651,99.30249980264188,98.38218427169976,100.17781612279879,101.28596553771554,99.0322174744815,100.11805751815523
14.9,100.00713321665053,97.7319823270609,102.31350205258003,99.08273819514777,100.94837634298929,99.87587540634479,101.29598574653026,101.40576223142943,101.010884701869,98.81446844512074,102.98283338164791,99.46524477368656,101.14754684259798,100.46937587568829,98.88089043766038,100.17786644526771,98.40974831599185,101.91671926225678,99.31225403975205,99.31909090289714,98.37498172846541,100.19857287189241,101.31735471749234,99.06565094219508,100.15195319414627
15.0,100.00745671956692,97.71892781956312,102.31827991085078,99.08196679046321,100.95106827333304,99.8584438922988,101.32877507289601,101.40737715156538,101.01827372913607,98.80711188668386,103.0052411238963,99.48475257401313,101.15936076576497,100.48678885159396,98.87711515907337,100.17457626732109,98.43222008704724,101.93280113888946,99.29687134228323,99.33358939787698,98.38227417494532,100.22208517851364,101.35546815289275,99.0984770311046,100.17258732741942
15.1,100.00777881636523,97.7095222737836,102.32901379051103,99.07713928986915,100.95608515431975,99.84678670862327,101.35746503169365,101.41234277643414,101.01798646805179,98.79052171299476,103.02013196179365,99.5041688575935,101.1635051706657,100.51338965284364,98.87836082333591,100.1721519026292,98.46796754213325,101.93740207993105,99.28914443366001,99.34077550057621,98.38841335332361,100.25718087106151,101.39936960743361,99.11617603487736,100.18534621841471
15.2,100.00814377696527,97.6942725116045,102.32973257829653,99.06992855201854,100.96122096163216,99.8478216405821,101.39329560373521,101.4156277123482,101.02717755919942,98.77216472452584,103.03871689733691,99.51737403575758,101.18248915285474,100.53141254604033,98.89430007685883,100.16464964001757,98.50531145538567,101.93224215653396,99.27266669592076,99.35247210361679,98.38963175587281,100.2807309356697,101.43098727346235,99.12042938286969,100.20227900496045
15.3,100.00868195447181,97.6854632897458,102.33964900487601,99.06416530912692,100.96312956051526,99.85803315106163,101.4245486190052,101.41729711300626,101.03496733190998,98.7573174708191,103.05297409459106,99.52119919781377,101.19306642849013,100.53787809224204,98.92244680822853,100.15537704132882,98.53308826671902,101.92793065770879,99.26092447293433,99.3650469308991,98.39643934038222,100.3072672439008,101.44586960325663,99.12279571040119,100.22424556318848
15.4,100.00929264626484,97.6707482295604,102.35875493160093,99.05934964449715,100.96797210999004,99.87550290874944,101.44846683845074,101.43585590095752,101.03905810473495,98.7589867920627,103.07076371234446,99.51871708295972,101.21173629536874,100.53103147587616,98.94830565060158,100.1352540742323,98.54888516154016,101.92578078884938,99.24607030427937,99.38060278473296,98.39312523109936,100.335965820496,101.47102021923617,99.1146018588887,100.246106264241
15.5,100.00985222047304,97.66892733830387,102.37010459629406,99.05737381436279,100.9728442200836,99.89342763008406,101.45118130270224,101.43979137616466,101.0407817966395,98.74494079385585,103.09894332430848,99.52313962043637,101.23651449489063,100.53250208340562,98.97367458825781,100.11275298671218,98.5613930259124,101.93140145713164,99.22516717054357,99.38661500761135,98.38041638143207,100.3558353856848,101.50277773659941,99.09407474285256,100.27387091641161
15.6,100.0104016288027,97.65486032267891,102.37918217536732,99.05371529558708,100.98321118319905,99.911114844023,101.45032322946406,101.44220486570431,101.04569465236911,98.72994623359773,103.13004347925727,99.53413920421333,101.25635980746851,100.53691110505117,98.9918288401365,100.09707747002946,98.57328945130823,101.9268787736644,99.20742881283755,99.3882772109463,98.36597519817599,100.3737583891988,101.5433290914107,99.07630804680446,100.3006775077822
15.7,100.01091259653326,97.6419193449024,102.39220266528312,99.04648682207757,100.9849270882009,99.92576064972125,101.44678385513429,101.44285408043213,101.05545776740426,98.69819949586656,103.1461494676036,99.54126965087812,101.2750488525552,100.54349974781034,98.99766418238079,100.08153377732674,98.57089770165963,101.9157732234847,99.17783864611447,99.3824002979971,98.36006177655828,100.39170716824881,101.59105053460246,99.05733519084693,100.33614322471449
15.8,100.01133539078984,97.63882126801627,102.39851800281872,99.04348057490799,100.98570783406436,99.93033735887668,101.43304377739257,101.44246432879588,101.06159178948269,98.64874540005994,103.16288771604962,99.54752561303374,101.27903408403986,100.5413758734352,98.99851720284153,100.07525871294884,98.5615037909277,101.91173049266135,99.14449742545548,99.35711803638411,98.34600439437843,100.40580683550314,101.63737694583263,99.0354874083371,100.37126356558178
15.9,100.01165971820672,97.63250551687409,102.40142757444947,99.03931251498778,100.983662369597,99.91922651790772,101.41485188475505,101.45089869885348,101.06937676342615,98.60190618379495,103.18411279208439,99.56811651638195,101.27310872990934,100.54214247316655,98.97835337736387,100.08197402595424,98.54859997558287,101.91621346753645,99.11062635741355,99.33379034686261,98.337687234219,100.42646149728401,101.67581538366645,99.00953049256766,100.40667430788638
16.0,100.01198679354137,97.62925147152174,102.40864497869615,99.03346723584559,100.98588314601446,99.91059311406096,101.39649904136104,101.46786425081189,101.07220212778527,98.56345563734266,103.19599340638368,99.59600960904456,101.27972233320223,100.5348731407239,98.9597373186882,100.08889012745225,98.55263614724156,101.9147744525751,99.07182562073396,99.29927806968077,98.33594806785602,100.44210731523687,101.69489396558797,98.9817886707942,100.41325779303004
16.1,100.01217903666361,97.62506934861436,102.41437110534528,99.02955449002636,100.9871454361864,99.90296356694627,101.36709306545251,101.48593754780404,101.0718562914803,98.5192886493645,103.21021751377316,99.63197177170944,101.29360013370118,100.51619120537099,98.94520367166658,100.09078150051776,98.56194738884884,101.91375349168133,99.04239066852274,99.26403871707632,98.32708799832514,100.45539914926404,101.70611418615316,98.95604484003604,100.4120038434249
16.2,100.01230785280544,97.6139580037825,102.42427761413741,99.0263458667322,100.99235989252216,99.88945703910046,101.34594236929823,101.49690848392848,101.0737493246326,98.46904447563529,103.23792487631934,99.66897583648324,101.31450649420964,100.4931796399391,98.94071853698044,100.09849349219292,98.56667900342327,101.91257976700201,99.0130080441419,99.23006122221949,98.29713182717173,100.46169316560825,101.72954712161814,98.92381381545052,100.41842932305431
16.3,100.01232868048949,97.60498693895153,102.42895276161036,99.02463286581886,100.99380688180115,99.87705570381901,101.32259303690331,101.51487718354326,101.06894412991117,98.42152338103523,103.2712765314898,99.67965564134701,101.34284669431267,100.47292853676434,98.92655729711703,100.12860964526833,98.57499257356287,101.91809603581464,98.97886583084464,99.2028614269431,98.25315781314232,100.45837282513662,101.75110085101387,98.8878758037663,100.43095474201175
16.4,100.01234837852789,97.589057699819,102.44331452474991,99.0255786794198,101.00021605704796,99.86329161665607,101.29764132293438,101.5303720770838,101.07733302284315,98.3939887497516,103.29286883248307,99.68310753802706,101.37328704963596,100.44760590582344,98.90553836374531,100.15226071198043,98.57274743036197,101.9269658527347,98.94656549207981,99.18445601221293,98.19447649428905,100.43994102808614,101.76709072981966,98.86259780903204,100.44284023470959
16.5,100.012524711363,97.57838058839647,102.45694186788391,99.02272819432366,101.00721023114981,99.85190860116332,101.27118395700076,101.54854676902595,101.09312896467947,98.36385863569986,103.31679023508391,99.68544276487307,101.40117004186516,100.42435830979304,98.89426305155021,100.16829031577032,98.57131624721143,101.94148068207157,98.91401935313738,99.16923428424346,98.13611134188872,100.42239606800159,101.78212023929196,98.83267542164877,100.45601666521904
16.6,100.01286421920636,97.56316696403134,102.46825228624876,99.01859312417582,101.01325871896685,99.83266574797693,101.24924202949009,101.56864711202898,101.10471237241482,98.33109089485383,103.33734672793241,99.68678671190177,101.42867876039709,100.40776899667593,98.87161421114679,100.18555862505329,98.5677623236831,101.95093670005807,98.87725506579919,99.15410572361891,98.08803584424484,100.41282191747823,101.797629844296,98.81314967376119,100.4675245370784
16.7,100.01316846911433,97.55232825486416,102.4721093794937,99.01684234372502,101.01725800975515,99.80805526345132,101.23015721116072,101.59193696573422,101.12090995495218,98.30405778222155,103.34837728380224,99.68477827738103,101.45340253730004,100.40059398434644,98.83672900197189,100.21487284516769,98.55465893309128,101.96083121597397,98.85434141212868,99.1504731223209,98.0417712118827,100.4064369188012,101.82056664200229,98.80427867199671,100.47802978547573
16.8,100.0134258876133,97.54784833111701,102.47940308453188,99.01832145641289,101.02019750996666,99.78880355699032,101.20447087399359,101.60841921250899,101.12564787284931,98.27208312430072,103.35461047780348,99.66797004282418,101.47636071708192,100.40703149577917,98.79502701005208,100.24277063812255,98.54597515190984,101.96770988826259,98.83175771800339,99.152336328168,97.98184408422073,100.40071919864721,101.84374316871677,98.78839108105439,100.49457851021856
16.9,100.01386204061266,97.53978706924221,102.49374143147284,99.01415671295217,101.01907362294824,99.77230496221742,101.1764037797725,101.6365855826205,101.12810500248096,98.24186814827378,103.35151576799822,99.64729807934043,101.4877069095689,100.41902500851172,98.76480524559611,100.2719318214832,98.54062818300746,101.96622591217923,98.81707529327284,99.14435222462257,97.91758880298104,100.38427245542316,101.85730102088931,98.77305261416123,100.51804505934024
17.0,100.01450989004175,97.53572564817246,102.49662761765374,99.00778683436714,101.0203387172796,99.7532373485419,101.1564197910491,101.66536476398554,101.1344165849025,98.21596243646488,103.32895789935628,99.61106301705482,101.49386554858785,100.41976483926703,98.7217575223221,100.29575047094104,98.53410924264456,101.97163169994332,98.81253846660285,99.13119608218419,97.84877450362497,100.38587895409387,101.86091917222598,98.76096100288379,100.54255319018813
17.1,100.015140443543,97.52267793774746,102.51144869662988,99.00444805642307,101.02276347237346,99.74580865175372,101.13798697727314,101.69219531975212,101.14217246250858,98.18554785647794,103.31769299011638,99.5856213464764,101.48966709973092,100.41768957552402,98.67418512351843,100.30525462317728,98.54866940256619,101.98197172131205,98.8139036961132,99.12931444825193,97.77994786167866,100.39034850313483,101.86163403832455,98.74784010249523,100.57188934424973
17.2,100.01584081307138,97.51317372616079,102.52088062434554,98.99993247729864,101.03017233700436,99.73483351322314,101.11731705029042,101.70001481284709,101.15092327349386,98.14966525534453,103.30954503833112,99.56809038085436,101.48403871886065,100.41785986647837,98.62532810415013,100.31019016402891,98.55794283447754,101.99279507499664,98.81724197413978,99.11962679294552,97.72487076651608,100.39609476822851,101.86538887086259,98.73500630267515,100.60967936354
17.3,100.01644697968378,97.50080891828951,102.5293215715768,98.99995161796646,101.03717088148339,99.72954996127272,101.10531747278007,101.70277703297019,101.15603208124743,98.12043483738871,103.30478332615424,99.5541099930818,101.4775796423192,100.42368672408574,98.588505128888,100.32826594900888,98.54234033197591,102.01747485449245,98.8241849784962,99.09646993555235,97.68024642756318,100.39684803825895,101.85234139631928,98.7274874254512,100.64732648844695
17.4,100.01707005260079,97.4930509164842,102.53020930556875,99.00094031153186,101.03885565873424,99.73068407422092,101.1137135347688,101.7057501362758,101.15710249423587,98.09372618091393,103.30714187511731,99.55256232468142,101.48537076329762,100.4423531446397,98.55127184082848,100.34891088161802,98.50915187738363,102.04700490125055,98.83339965696436,99.07392961286483,97.6277168781141,100.40442225854613,101.83191135897178,98.71680553152675,100.6629728106816
