"t","Kernel","SqDiff","Var","Nobs"
41.260000000000005,0.02145608199057841,5703.85120385805,0.057039082429404794,100000
41.269999999999996,0.02126144835791184,5716.6128693891515,0.05716670036089512,100000
41.28,0.021090754839246655,5717.096224482417,0.05717153396016377,100000
41.290000000000006,0.02117388449549931,5711.929000613413,0.05711986120474618,100000
41.3,0.021067951333217778,5709.889964857521,0.05709947064328164,100000
41.31,0.02095792250704213,5719.033225509068,0.05719090416413232,100000
41.31999999999999,0.020901036227171516,5712.720754042286,0.057127778818211045,100000
41.33,0.02097414572396558,5711.818319065674,0.05711875437820052,100000
41.34,0.020935771326867463,5715.486746335156,0.057155439017741734,100000
41.349999999999994,0.02073477700773893,5719.363324185336,0.057194205183905195,100000
41.36,0.02084394655054599,5720.270025401116,0.057203272286734025,100000
41.370000000000005,0.02072802277193937,5721.8579063705765,0.057219151255218315,100000
41.379999999999995,0.020653725428696243,5721.158465188231,0.05721215677345005,100000
41.39,0.02061303429815237,5716.5294281500865,0.057165865940160265,100000
41.400000000000006,0.02048493586853082,5712.7475092747345,0.057128046373211075,100000
41.41,0.020627632148715498,5715.885163693578,0.05715942323116809,100000
41.42,0.02090510727800801,5711.243714619863,0.057113008276281386,100000
41.43000000000001,0.020781766364507445,5719.626676311322,0.057196838731500534,100000
41.44,0.020657396322708722,5716.887735887307,0.0571694490533636,100000
41.45,0.020487276185191822,5717.566231037632,0.05717623407271705,100000
41.459999999999994,0.020463547536113427,5710.4003116770145,0.05710457416251177,100000
41.47,0.02042493748805118,5700.441233202923,0.05700498238185305,100000
41.480000000000004,0.020602149450409724,5705.9352539859465,0.057059923139090855,100000
41.489999999999995,0.020550763547189346,5699.246257978066,0.05699303251010576,100000
41.5,0.020369800792365566,5705.50481695845,0.05705561872577176,100000
41.510000000000005,0.020349458795476807,5711.786151336548,0.057118432697692456,100000
41.519999999999996,0.020376923405385314,5710.727319075191,0.0571078442691946,100000
41.53,0.020443161967400855,5712.598818195158,0.057126559447546056,100000
41.540000000000006,0.020477463425518712,5698.491087525331,0.05698548073006061,100000
41.55,0.02055645163789863,5693.01890510969,0.05693075835868049,100000
41.56,0.020447917089763942,5691.7352451002,0.0569179216302183,100000
41.56999999999999,0.02052329017816411,5689.901111111702,0.05689958010691809,100000
41.58,0.020406091785172983,5689.500565792375,0.05689557461366988,100000
41.59,0.0203048861311591,5687.292358045805,0.0568734923153812,100000
41.599999999999994,0.020220233886074992,5684.438995329886,0.05684495840288289,100000
41.61,0.020261747117924268,5672.882570893493,0.056729393002864954,100000
41.620000000000005,0.02042768683654885,5681.886056715826,0.05681942876144588,100000
41.629999999999995,0.02045337048028028,5689.597702306125,0.05689654598852113,100000
41.64,0.020588522767539575,5693.415752260567,0.05693472686987437,100000
41.650000000000006,0.02040499592114211,5693.394480861304,0.05693451415375458,100000
41.66,0.02016798833860518,5700.249627425626,0.05700306630491931,100000
41.67,0.020170709182656843,5708.465130897988,0.057085222161201495,100000
41.68000000000001,0.020419559036482213,5713.606283533669,0.05713663420167871,100000
41.69,0.020132812765012942,5705.974689718591,0.05706031750036092,100000
41.7,0.020206143243802783,5704.745140423964,0.05704802188445848,100000
41.709999999999994,0.02010965350085693,5702.316883248657,0.05702373906987727,100000
41.72,0.019951829144838448,5698.93319836227,0.056989901882641525,100000
41.730000000000004,0.019647930707356154,5695.533967493841,0.05695590923403075,100000
41.739999999999995,0.01967575267969982,5694.422116117959,0.05694479060908569,100000
41.75,0.019826744653643615,5688.669739361743,0.056887266266280094,100000
41.760000000000005,0.019759368628632007,5669.849010946403,0.056699057100035026,100000
41.769999999999996,0.019951275067417704,5674.418196636638,0.05674474941386052,100000
41.78,0.01987333799418189,5691.751831770855,0.056918087498583535,100000
41.790000000000006,0.019994076038211864,5682.964488053985,0.05683021318267168,100000
41.8,0.02031558619299948,5681.501515879379,0.05681558331462694,100000
41.81,0.02020904953914661,5694.615502487971,0.05694672449212463,100000
41.81999999999999,0.02027003643042118,5701.905202086462,0.05701962221708679,100000
41.83,0.020242748704788985,5709.692356742721,0.05709749454237264,100000
41.84,0.020158159301983485,5704.205901688121,0.057042629443175646,100000
41.849999999999994,0.020166311091673637,5693.169514319883,0.05693226446584349,100000
41.86,0.02012980091812735,5696.042413906892,0.05696099374900641,100000
41.870000000000005,0.02009669465747099,5706.366588083535,0.057064236523200584,100000
41.879999999999995,0.020179288033053137,5708.061050230847,0.05708118131412161,100000
41.89,0.020199437498677503,5703.954843357507,0.05704011883476342,100000
41.900000000000006,0.02022549770431682,5705.837967792225,0.05705895026742492,100000
41.91,0.020305830671588643,5705.13765840096,0.05705194710348064,100000
41.92,0.02036742962319858,5705.740825662757,0.05705797883641593,100000
41.93000000000001,0.020390089424505334,5698.810864189106,0.05698867852867635,100000
41.94,0.02057195203647211,5698.122483459557,0.05698179465254209,100000
41.95,0.020429754127716318,5700.2523219494415,0.05700309325042692,100000
41.959999999999994,0.020416675034424556,5696.927793979878,0.05696984763827516,100000
41.97,0.020333287026187044,5700.523046959844,0.05700580052760371,100000
41.980000000000004,0.02028152401341564,5697.398647239918,0.05697455621796136,100000
41.989999999999995,0.02014596618893512,5704.348970288453,0.05704406014348596,100000
42.0,0.01981551544265356,5698.383208470821,0.056984401928727495,100000
42.010000000000005,0.01979548276493939,5694.621218588279,0.056946781653699326,100000
42.019999999999996,0.019919345088580596,5696.184715518648,0.05696241677935427,100000
42.03,0.020020382992221652,5692.560288433262,0.05692617214605408,100000
42.040000000000006,0.019868533599275172,5698.923504011292,0.056989804938162296,100000
42.05,0.019891798238619137,5708.679072953115,0.05708736160314718,100000
42.06,0.019733934848219507,5692.929522349653,0.05692986452214175,100000
42.06999999999999,0.01970400270036857,5694.494008262255,0.05694550953771793,100000
42.08,0.019644259801989652,5695.920520916436,0.056959774806912424,100000
42.09,0.019631253436714617,5697.843136337424,0.05697900115338577,100000
42.099999999999994,0.019480625932066477,5695.552233148095,0.05695609189239988,100000
42.11,0.019463452629465194,5703.191656750679,0.05703248689237571,100000
42.120000000000005,0.019528427468110725,5701.561094357937,0.057016181105390425,100000
42.129999999999995,0.019502031528195983,5704.643921028223,0.057047009680379034,100000
42.14,0.019743189234707886,5697.516767027196,0.056975737427646236,100000
42.150000000000006,0.019865582710836858,5700.344097081274,0.05700401101092285,100000
42.16,0.019866387920004756,5708.696052751957,0.0570875314028336,100000
42.17,0.01962170413153242,5708.648392809161,0.0570870547986396,100000
42.18000000000001,0.019634101221761784,5685.984902336792,0.0568604176275442,100000
42.19,0.019522161264211618,5681.737840172059,0.0568179465811864,100000
42.2,0.01950546670716346,5684.81985146743,0.05684876700234433,100000
42.209999999999994,0.019629002024090805,5689.261404367594,0.0568931829755057,100000
42.22,0.019762770338853257,5685.583268430252,0.05685640124831501,100000
42.230000000000004,0.019879101359807003,5688.651805441034,0.0568870869252796,100000
42.239999999999995,0.020042346934908042,5689.4081717371055,0.056894650663877694,100000
42.25,0.020015372346361415,5681.035238420727,0.05681092049341221,100000
42.260000000000005,0.019918196127565763,5681.393583804754,0.05681450398308737,100000
42.269999999999996,0.01985146007490919,5701.949577825739,0.05702006597891718,100000
42.28,0.019777207306737203,5701.232842430948,0.05701289855329501,100000
42.290000000000006,0.019595707985612047,5713.825892687619,0.05713883031517934,100000
42.3,0.01952702359808832,5704.964623320876,0.057050216735376115,100000
42.31,0.019643419019607426,5706.73129581208,0.057067883636957174,100000
42.31999999999999,0.01966946053073236,5710.408454560667,0.057104655592162594,100000
42.33,0.019622380586891145,5701.593292366162,0.05701650308869251,100000
42.34,0.019417530967514234,5709.096931136985,0.057091540226772125,100000
42.349999999999994,0.019259068530275637,5700.994434532082,0.05701051445046532,100000
42.36,0.0191475798034054,5706.756863409186,0.05706813931548501,100000
42.370000000000005,0.019147715678181503,5703.081900070294,0.05703138931459609,100000
42.379999999999995,0.01905588550775665,5693.335262380919,0.056933921963028815,100000
42.39,0.019000926280274538,5698.617889204441,0.056986748759532004,100000
42.400000000000006,0.019236912247087054,5699.738993367842,0.05699795991327756,100000
42.41,0.019231590308418867,5702.683184654119,0.0570274021205624,100000
42.42,0.019261885641710552,5705.856639556866,0.05705913698693853,100000
42.43000000000001,0.01903374896380771,5704.849898241974,0.05704906947311447,100000
42.44,0.019210068795847506,5695.353434129565,0.056954103882334475,100000
42.45,0.019282197932944264,5699.17130474845,0.0569922829703142,100000
42.459999999999994,0.01920317708834655,5701.002765403541,0.057010597760013014,100000
42.47,0.019322003355446964,5696.988361675343,0.05697045332128665,100000
42.480000000000004,0.019104023209032244,5695.699878900669,0.05695756836469034,100000
42.489999999999995,0.018962255506379925,5702.36799954871,0.05702425023798948,100000
42.5,0.018939730525482132,5696.2204198535055,0.056962773826273315,100000
42.510000000000005,0.018884972782948668,5702.132081419813,0.057021891033108466,100000
42.519999999999996,0.018729009039625114,5709.166358799456,0.057092234510339665,100000
42.53,0.018947991935226782,5708.146270339367,0.05708203352372891,100000
42.540000000000006,0.018834928103282873,5709.308495699684,0.05709365589355577,100000
42.55,0.01887170857159299,5718.865966466618,0.05718923155698175,100000
42.56,0.018794260783748226,5715.955996144578,0.05716013156276141,100000
42.56999999999999,0.018853469056988006,5705.041603256956,0.05705098654243498,100000
42.58,0.018677073426496188,5705.228861366074,0.05705285914225216,100000
42.59,0.01865265716297924,5713.1558807689335,0.05713213012899063,100000
42.599999999999994,0.018727932714402394,5714.380665845923,0.057144378102240254,100000
42.61,0.018622508137586008,5721.000176822672,0.05721057387396546,100000
42.620000000000005,0.018477860875030262,5715.472207623813,0.057155293629174424,100000
42.629999999999995,0.018497575577680288,5722.795084889251,0.05722852313412385,100000
42.64,0.01867984455234312,5716.713384196917,0.057167705519024364,100000
42.650000000000006,0.01869774321391232,5709.485460772937,0.057095425561984985,100000
42.66,0.01886538105769442,5714.417259288963,0.05714474404033003,100000
42.67,0.018785026553974175,5710.121179824843,0.05710178281607659,100000
42.68000000000001,0.018492405569240217,5716.128979606415,0.05716186141467829,100000
42.69,0.0184997939227785,5713.589275616583,0.057136464120807036,100000
42.7,0.018255976916432527,5715.885840237277,0.057159429996672735,100000
42.709999999999994,0.01820289455836594,5717.134335570351,0.05717191507485426,100000
42.72,0.018300909355586276,5709.603704507323,0.057096608011153335,100000
42.730000000000004,0.018175970803055073,5716.884756051235,0.057169419254704895,100000
42.739999999999995,0.01831049197909251,5716.963476469208,0.05717020646675675,100000
42.75,0.018388416646297208,5714.779640430653,0.057148367887985406,100000
42.760000000000005,0.01857912428199456,5702.823246844211,0.057028802756469675,100000
42.769999999999996,0.018707451412767598,5701.35762525171,0.05701414639398104,100000
42.78,0.01855962872197294,5703.852298463852,0.057039093375572274,100000
42.790000000000006,0.018307077661972242,5712.4364253183485,0.05712493550253851,100000
