"t","Cov","SqDiff","Var","Nobs"
40.71,2.9316270485998485e-7,2.8152985674898514e-6,2.8155801255024015e-10,10000
40.72,2.8900653935588646e-7,2.815136367047415e-6,2.8154179088382987e-10,10000
40.73,2.8543582760646193e-7,2.8148981397277183e-6,2.8151796576934875e-10,10000
40.74,2.8100034526621125e-7,2.8148115434800248e-6,2.815093052785303e-10,10000
40.75,2.7630840800469205e-7,2.8144607905837825e-6,2.8147422648102637e-10,10000
40.76,2.7250106125529083e-7,2.813727387965354e-6,2.814008788844238e-10,10000
40.77,2.6875536315073575e-7,2.813178323446403e-6,2.8134596694133446e-10,10000
40.78,2.642941496684105e-7,2.812834087175824e-6,2.8131153987156953e-10,10000
40.79,2.6038220057592856e-7,2.812960471817898e-6,2.8132417959974976e-10,10000
40.8,2.5656242181510283e-7,2.8131894001283773e-6,2.813470747203098e-10,10000
40.81,2.5193025731005163e-7,2.813197134632693e-6,2.813478482480941e-10,10000
40.82,2.473822614018184e-7,2.8132876200461165e-6,2.8135689769438107e-10,10000
40.83,2.4311274732067913e-7,2.813441428672829e-6,2.8137228009529245e-10,10000
40.84,2.3843908355101385e-7,2.8137047996783463e-6,2.813986198298176e-10,10000
40.85,2.3480568582772643e-7,2.814176237188275e-6,2.8144576829565703e-10,10000
40.86,2.313000799090097e-7,2.814313780770668e-6,2.8145952402946974e-10,10000
40.87,2.283085576112019e-7,2.813994254449543e-6,2.814275682017745e-10,10000
40.88,2.2587821176278584e-7,2.813284493772799e-6,2.813565850357835e-10,10000
40.89,2.22708844734051e-7,2.8126034653265263e-6,2.8128847538019066e-10,10000
40.9,2.1870314634167678e-7,2.812080816979812e-6,2.812362053185131e-10,10000
40.91,2.1405603805036744e-7,2.8118483072758468e-6,2.8121295202278697e-10,10000
40.92,2.0915245606909354e-7,2.8116184847815205e-6,2.8118996747489956e-10,10000
40.93,2.0462166718001165e-7,2.811535282478539e-6,2.8118164641249516e-10,10000
40.94,2.0032167984443413e-7,2.811255257499225e-6,2.811536411140339e-10,10000
40.95,1.9628696366183392e-7,2.811076326983623e-6,2.811357462729896e-10,10000
40.96,1.9326622186405726e-7,2.8109448979111726e-6,2.8112260205132237e-10,10000
40.97,1.9137293044670605e-7,2.810963738762645e-6,2.81124486324897e-10,10000
40.98,1.8879155233122292e-7,2.8109721533105697e-6,2.8112532786384336e-10,10000
40.99,1.8657303703137062e-7,2.8109202708626985e-6,2.8112013910017986e-10,10000
41.0,1.8460535889772483e-7,2.8105386517190896e-6,2.8108197336924587e-10,10000
41.01,1.8187424487510657e-7,2.8102772335278962e-6,2.810558289356832e-10,10000
41.02,1.7935367168204086e-7,2.809985751571934e-6,2.810266778249759e-10,10000
41.03,1.7589767843248258e-7,2.8097445701018223e-6,2.8100255726590885e-10,10000
41.04,1.7334026400558914e-7,2.809691385938788e-6,2.809972383177106e-10,10000
41.05,1.7159185966309134e-7,2.809345921118145e-6,2.809626883806526e-10,10000
41.06,1.7041399861910305e-7,2.809177791070135e-6,2.809458736943829e-10,10000
41.07,1.6876005569814443e-7,2.809190713762338e-6,2.809471660928431e-10,10000
41.08,1.667948519066565e-7,2.8090752734675426e-6,2.8093562090884515e-10,10000
41.09,1.638287170550511e-7,2.8090887008795912e-6,2.8093696378433757e-10,10000
41.1,1.6003379521823308e-7,2.809032943083801e-6,2.809313874471248e-10,10000
41.11,1.5618650274587047e-7,2.809052136415351e-6,2.8093330697223233e-10,10000
41.12,1.5233746572028486e-7,2.808878290914924e-6,2.809159206835608e-10,10000
41.13,1.4875824842080495e-7,2.8087560831574394e-6,2.809036986856125e-10,10000
41.14,1.4511564666410144e-7,2.808732268843857e-6,2.809013170160873e-10,10000
41.15,1.4164904120273738e-7,2.8088665301564036e-6,2.809147444900894e-10,10000
41.16,1.3834010746610696e-7,2.808707728645365e-6,2.808988627508116e-10,10000
41.17,1.344355267822655e-7,2.808344734964368e-6,2.8086255975241205e-10,10000
41.18,1.3074949621331207e-7,2.8082437769275846e-6,2.8085246293905235e-10,10000
41.19,1.268005698381178e-7,2.8078104322461683e-6,2.8080912413703056e-10,10000
41.2,1.2178041722963698e-7,2.8076201595205733e-6,2.807900949615535e-10,10000
41.21,1.1761454574374414e-7,2.807275354645549e-6,2.807556110256575e-10,10000
41.22,1.142853239521314e-7,2.8069506000526515e-6,2.80723132318497e-10,10000
41.23,1.1110985006782003e-7,2.806987187422466e-6,2.8072679142138874e-10,10000
41.24,1.0804758073504603e-7,2.8070857474681494e-6,2.8073664841165613e-10,10000
41.25,1.0576132219621762e-7,2.8072212918069414e-6,2.8075020420111426e-10,10000
41.26,1.0311646344507594e-7,2.8072245160937293e-6,2.807505266620391e-10,10000
41.27,1.0066109362173448e-7,2.8073057940026396e-6,2.8075865526579053e-10,10000
41.28,9.691335760666138e-8,2.807521600798616e-6,2.80780238103672e-10,10000
41.29,9.269879554993799e-8,2.807449571935211e-6,2.807730344969708e-10,10000
41.3,8.81160563308135e-8,2.807297751155145e-6,2.8075785090060453e-10,10000
41.31,8.314593310444334e-8,2.8069373059550587e-6,2.8072180277578347e-10,10000
41.32,7.886670603344407e-8,2.8064041564998364e-6,2.806684824982335e-10,10000
41.33,7.505859660261721e-8,2.806240230098732e-6,2.8065208821869505e-10,10000
41.34,7.168725484432143e-8,2.8061859423787944e-6,2.806466589037698e-10,10000
41.35,6.84453620045832e-8,2.8059585480314362e-6,2.806239171948631e-10,10000
41.36,6.666008324509647e-8,2.8057496719584097e-6,2.8060302749859083e-10,10000
41.37,6.398054397776974e-8,2.805579337108728e-6,2.805859923101038e-10,10000
41.38,6.172559512859413e-8,2.805420379626768e-6,2.80570094972174e-10,10000
41.39,5.9270958434185755e-8,2.8052353370173273e-6,2.805515888606188e-10,10000
41.4,5.634710604754513e-8,2.805180591922699e-6,2.8054611380365027e-10,10000
41.41,5.409261601194845e-8,2.8051245760226664e-6,2.80540511653432e-10,10000
41.42,5.2761196922728855e-8,2.8048725545272685e-6,2.805153069834252e-10,10000
41.43,5.126711013831586e-8,2.804871712364802e-6,2.805152227587561e-10,10000
41.44,4.953030197932638e-8,2.8049675759508653e-6,2.8052481007609416e-10,10000
41.45,4.7658609262838745e-8,2.804968777064217e-6,2.8052493019944164e-10,10000
41.46,4.585141679216255e-8,2.8047512485345735e-6,2.8050317517097445e-10,10000
41.47,4.4269255330929e-8,2.8045321923422444e-6,2.804812673609605e-10,10000
41.48,4.195709202179868e-8,2.8043161750393026e-6,2.804596634702773e-10,10000
41.49,3.9675523016816695e-8,2.803944388436905e-6,2.804224810917997e-10,10000
41.5,3.748438817403843e-8,2.803450000151289e-6,2.8037303731886075e-10,10000
41.51,3.488011152598283e-8,2.803411512198709e-6,2.8036918813868475e-10,10000
41.52,3.246824137193466e-8,2.803434406382829e-6,2.803714777860615e-10,10000
41.53,2.875040130434486e-8,2.8032916984539483e-6,2.803572055659514e-10,10000
41.54,2.5226449794869913e-8,2.8035477979513383e-6,2.8038281807694153e-10,10000
41.55,2.148203256851386e-8,2.8036451167679085e-6,2.8039255093188404e-10,10000
41.56,1.8048608387319933e-8,2.8036459694846235e-6,2.803926362120836e-10,10000
41.57,1.4699208446713693e-8,2.8035674193885397e-6,2.803847804168957e-10,10000
41.58,1.1455437919961181e-8,2.8035454363449232e-6,2.803825818926816e-10,10000
41.59,8.492327018225462e-9,2.8035459825768596e-6,2.803826365213381e-10,10000
41.6,6.28854642496185e-9,2.803183801377196e-6,2.8034641477919755e-10,10000
41.61,4.136014500206325e-9,2.803097549791625e-6,2.803377887580383e-10,10000
41.62,1.5079358397359434e-9,2.8030501028513074e-6,2.803330435894897e-10,10000
41.63,-2.522363733852928e-9,2.8030502785795943e-6,2.8033306116407586e-10,10000
41.64,-5.843250659157202e-9,2.8030860994653552e-6,2.803366436108966e-10,10000
41.65,-9.02027564809535e-9,2.8025504818944697e-6,2.8028307649709665e-10,10000
41.66,-1.274500782501073e-8,2.8021678322543236e-6,2.8024480770620296e-10,10000
41.67,-1.743075759534567e-8,2.8018735161043636e-6,2.8021537314775113e-10,10000
41.68,-2.152486972437883e-8,2.801260923237532e-6,2.8015410773452665e-10,10000
41.69,-2.4566736441445312e-8,2.8007949379889034e-6,2.8010750454934526e-10,10000
41.7,-2.8238353634420926e-8,2.8002896840285378e-6,2.800569741002638e-10,10000
41.71,-3.2201028113631495e-8,2.8001444442779987e-6,2.800424486726671e-10,10000
41.72,-3.672022956083295e-8,2.8000653477943363e-6,2.8003453823325696e-10,10000
41.73,-4.045587741930453e-8,2.800091704617527e-6,2.800371741791706e-10,10000
41.74,-4.294780093844583e-8,2.800197178868976e-6,2.8004772265916353e-10,10000
41.75,-4.5791383529525654e-8,2.8001492646171644e-6,2.8004293075479194e-10,10000
41.76,-4.9514790196990995e-8,2.800020844743325e-6,2.800300874830808e-10,10000
41.77,-5.3666544997356044e-8,2.799984531031185e-6,2.8002645574869336e-10,10000
41.78,-5.733809356940156e-8,2.7998144992564164e-6,2.800094508707287e-10,10000
41.79,-6.133415410175582e-8,2.7996217088866676e-6,2.7999016990565733e-10,10000
41.8,-6.55409001806182e-8,2.799444320390916e-6,2.799724292820198e-10,10000
41.81,-7.047880203722371e-8,2.799555874600721e-6,2.79983585818654e-10,10000
41.82,-7.459598087347147e-8,2.799423914873357e-6,2.799703885261883e-10,10000
41.83,-7.800692431467554e-8,2.799278283104119e-6,2.7995582389280117e-10,10000
41.84,-8.151460305216934e-8,2.799357141225628e-6,2.799637104936122e-10,10000
41.85,-8.452734738893683e-8,2.7998309439048908e-6,2.8001109550003907e-10,10000
41.86,-8.704989217290595e-8,2.79999935955915e-6,2.8002793874978996e-10,10000
41.87,-9.073315499262978e-8,2.8004921633449844e-6,2.800772240569041e-10,10000
41.88,-9.440830132100091e-8,2.8010912021905937e-6,2.8013713393245263e-10,10000
41.89,-9.833728360478275e-8,2.801303933439239e-6,2.801584091848424e-10,10000
41.9,-1.0197338188180546e-7,2.801450783129205e-6,2.801730956224828e-10,10000
41.91,-1.0477767813748243e-7,2.801239460909267e-6,2.801519612870554e-10,10000
41.92,-1.079299893304367e-7,2.801156826618791e-6,2.8014369703158226e-10,10000
41.93,-1.121582444232251e-7,2.8005549678548516e-6,2.8008350513599876e-10,10000
41.94,-1.1607138824571992e-7,2.7999776018342472e-6,2.800257627597007e-10,10000
41.95,-1.19493618303904e-7,2.7995508052185904e-6,2.79983078829742e-10,10000
41.96,-1.2335826052835912e-7,2.799154266328391e-6,2.799434209749366e-10,10000
41.97,-1.276928754125766e-7,2.7989190141149785e-6,2.7991989340083793e-10,10000
41.98,-1.3123521505894964e-7,2.7986503853045802e-6,2.7989302783324134e-10,10000
41.99,-1.3471466620695678e-7,2.798716941153923e-6,2.798996840838007e-10,10000
42.0,-1.381074371587847e-7,2.7987480220486344e-6,2.7990279248411184e-10,10000
42.01,-1.4165890999721803e-7,2.7990160457122512e-6,2.799295975309782e-10,10000
42.02,-1.458237677573821e-7,2.7986380090118067e-6,2.798917900801887e-10,10000
42.03,-1.4979785657084593e-7,2.798316118498326e-6,2.7985959780961357e-10,10000
42.04,-1.5358459211820976e-7,2.797975013586291e-6,2.798254839070198e-10,10000
42.05,-1.5645650424250861e-7,2.797809970982942e-6,2.798089779960938e-10,10000
42.06,-1.5928214541189963e-7,2.7978558290989043e-6,2.7981356426631706e-10,10000
42.07,-1.6152119862170075e-7,2.7979130518494118e-6,2.7981928711365253e-10,10000
42.08,-1.6415291137966973e-7,2.7983148950503484e-6,2.798594754525801e-10,10000
42.09,-1.677000584295889e-7,2.7987904466307635e-6,2.79907035366613e-10,10000
42.1,-1.70298412762498e-7,2.7992117564609626e-6,2.799491705631526e-10,10000
42.11,-1.7350088021400367e-7,2.799345918834622e-6,2.7996258814227646e-10,10000
42.12,-1.7642726200099857e-7,2.7993559027770788e-6,2.799635866363715e-10,10000
42.13,-1.794378814707753e-7,2.7995195632835053e-6,2.799799543237829e-10,10000
42.14,-1.8259594248437275e-7,2.7994040660258912e-6,2.799684034429334e-10,10000
42.15,-1.8462749877837096e-7,2.7991192175576045e-6,2.799399157473352e-10,10000
42.16,-1.8663066361122956e-7,2.7990849752941176e-6,2.799364911785296e-10,10000
42.17,-1.8870014537567082e-7,2.7990376245045393e-6,2.7993175562601654e-10,10000
42.18,-1.9108683298384067e-7,2.79869551286738e-6,2.7989754104084213e-10,10000
42.19,-1.93577355999032e-7,2.798577028093832e-6,2.798856913785211e-10,10000
42.2,-1.9591065718941773e-7,2.798360554290002e-6,2.798640418331835e-10,10000
42.21,-1.9810766281464527e-7,2.7982221938180946e-6,2.7985020440224967e-10,10000
42.22,-1.998446360844188e-7,2.7982121656163725e-6,2.798492014817854e-10,10000
42.23,-2.013881552690287e-7,2.7983165222864928e-6,2.798596381924685e-10,10000
42.24,-2.026942939138277e-7,2.798081434824472e-6,2.798361270951567e-10,10000
42.25,-2.0419544034857845e-7,2.797685017265973e-6,2.7979648137473477e-10,10000
42.26,-2.068676660885017e-7,2.797369830211393e-6,2.79764959517091e-10,10000
42.27,-2.0947191728409223e-7,2.797470057257621e-6,2.797749832240845e-10,10000
42.28,-2.133708314774292e-7,2.797776496121974e-6,2.798056301752149e-10,10000
42.29,-2.1682411154807742e-7,2.7983410529449265e-6,2.7986209150364303e-10,10000
42.3,-2.2083759389672063e-7,2.7987498043990773e-6,2.799029707369814e-10,10000
42.31,-2.2517296246259505e-7,2.7988771792794797e-6,2.799157094988979e-10,10000
42.32,-2.299295635519757e-7,2.7989985337283754e-6,2.799278461574533e-10,10000
42.33,-2.3420185139526812e-7,2.799311190338939e-6,2.7995911494538847e-10,10000
42.34,-2.3830209591147928e-7,2.7997441376735208e-6,2.8000241400875294e-10,10000
42.35,-2.4112663322176647e-7,2.7997373224867256e-6,2.8000173242191475e-10,10000
42.36,-2.434690547325518e-7,2.7997745342432217e-6,2.8000545396971916e-10,10000
42.37,-2.456380952436811e-7,2.7998543117882777e-6,2.8001343252207997e-10,10000
42.38,-2.473442012137179e-7,2.799935854328934e-6,2.8002158759165256e-10,10000
42.39,-2.4912488993353115e-7,2.800052320278837e-6,2.8003323535141884e-10,10000
42.4,-2.513167102765431e-7,2.7999367007068086e-6,2.8002167223790466e-10,10000
42.41,-2.536934969464738e-7,2.8002481737751025e-6,2.8005282265977623e-10,10000
42.42,-2.5697321647096294e-7,2.8001821717083797e-6,2.8004622179301727e-10,10000
42.43,-2.602935849216266e-7,2.8001075801718457e-6,2.8003876189337393e-10,10000
42.44,-2.644078508927528e-7,2.800440672075426e-6,2.800720744149841e-10,10000
42.45,-2.6894036923508006e-7,2.8005240276778438e-6,2.800804108088653e-10,10000
42.46,-2.734168930372884e-7,2.8004033368428737e-6,2.8006834051833923e-10,10000
42.47,-2.769473322797356e-7,2.8001359170560175e-6,2.800415958651883e-10,10000
42.48,-2.804379521110022e-7,2.7997468531497136e-6,2.800026855835297e-10,10000
42.49,-2.832558856723579e-7,2.799675807163962e-6,2.7999558027442365e-10,10000
42.5,-2.865755070601591e-7,2.7997769817754774e-6,2.800056987474225e-10,10000
42.51,-2.892208361286249e-7,2.799949157914415e-6,2.800229180832498e-10,10000
42.52,-2.923714457636535e-7,2.8000128779058356e-6,2.800292907196555e-10,10000
42.53,-2.957929707222306e-7,2.7999309135964678e-6,2.800210934689937e-10,10000
