"DiscreteTimes","Duration","Mean","Var","M"
9.8,10.0,20.52750495067286,0.003412466634228025,4096
9.9,10.0,20.747917612443036,0.003446504553045846,4096
10.0,10.0,20.99662467227461,0.0034954777015712333,4096
0.0,12.5,0.0,0.0,4096
0.1,12.5,0.13362853903680133,1.4917504763727674e-5,4096
0.2,12.5,0.2809537973436588,3.121908899069761e-5,4096
0.3,12.5,0.4503528744546269,5.052130961549345e-5,4096
0.4,12.5,0.6281703146120544,7.071602817438006e-5,4096
0.5,12.5,0.808046368354303,9.384250561416717e-5,4096
0.6,12.5,0.9902263492705657,0.00011592468239742368,4096
0.7,12.5,1.1772422638634372,0.00013874540085397785,4096
0.8,12.5,1.3638158925535093,0.00016045743074115718,4096
0.9,12.5,1.556450701199355,0.00018700750685049524,4096
1.0,12.5,1.7482274533160023,0.00021573925248455472,4096
1.1,12.5,1.9341950194017663,0.00023823554459949606,4096
1.2,12.5,2.1283883007136444,0.0002622372070240117,4096
1.3,12.5,2.333080752586238,0.0002880054514844371,4096
1.4,12.5,2.5345799267299904,0.00031414618584462177,4096
1.5,12.5,2.7293789938154744,0.00034361993325828747,4096
1.6,12.5,2.9334349364619143,0.0003749478816013005,4096
1.7,12.5,3.128367696148047,0.0004070535002557331,4096
1.8,12.5,3.328778025058295,0.0004306600035294526,4096
1.9,12.5,3.536783498064951,0.00046454575259811807,4096
2.0,12.5,3.74256857738425,0.0004989051280317265,4096
2.1,12.5,3.954100920573772,0.0005310321629370178,4096
2.2,12.5,4.1675151404550865,0.0005663374952928554,4096
2.3,12.5,4.375233665948532,0.0005977179006033286,4096
2.4,12.5,4.586692779628513,0.0006316867158976127,4096
2.5,12.5,4.803239898579532,0.0006684635454295725,4096
2.6,12.5,5.027900763078115,0.0007031673479082588,4096
2.7,12.5,5.246640909639381,0.000734706779434825,4096
2.8,12.5,5.46694164966253,0.0007762361374741423,4096
2.9,12.5,5.674827503459528,0.0008088677108749932,4096
3.0,12.5,5.892404643035228,0.0008383199633450673,4096
3.1,12.5,6.120265373893407,0.0008747822229430637,4096
3.2,12.5,6.347220428278715,0.0009160037159574642,4096
3.3,12.5,6.575740690951721,0.0009570193872301302,4096
3.4,12.5,6.802845483686318,0.0009881780389418668,4096
3.5,12.5,7.032489067870955,0.0010225863279234016,4096
3.6,12.5,7.247813008302827,0.0010710861829655,4096
3.7,12.5,7.4733914476634995,0.001109951685256813,4096
3.8,12.5,7.694081590011991,0.0011504882167908744,4096
3.9,12.5,7.9291983127734875,0.001200079714195182,4096
4.0,12.5,8.16656504185752,0.001234507808882694,4096
4.1,12.5,8.40534626378367,0.001282320809891792,4096
4.2,12.5,8.648750812025101,0.0013243949872998658,4096
4.3,12.5,8.892487056204361,0.0013751979417567855,4096
4.4,12.5,9.123624021634512,0.0014213544590239652,4096
4.5,12.5,9.360859461383114,0.0014730686567154822,4096
4.6,12.5,9.595405966987313,0.0015235166506478242,4096
4.7,12.5,9.83459278828515,0.0015729746793855805,4096
4.8,12.5,10.08839348169021,0.0016127945846922426,4096
4.9,12.5,10.333495592920636,0.0016589577635088982,4096
5.0,12.5,10.578140648156591,0.0017160482577256993,4096
5.1,12.5,10.822459881180434,0.0017628832320993823,4096
5.2,12.5,11.075267627274501,0.0018060978754975046,4096
5.3,12.5,11.328927883432476,0.0018599569086353864,4096
5.4,12.5,11.577929401790467,0.0019113774328127523,4096
5.5,12.5,11.829149015601235,0.0019612937157959935,4096
5.6,12.5,12.093852196312064,0.0020175768555127822,4096
5.7,12.5,12.352332423430596,0.002062569187344005,4096
5.8,12.5,12.61293362747133,0.0021152306287496045,4096
5.9,12.5,12.873467430760066,0.0021660625104602373,4096
6.0,12.5,13.123366072043526,0.0022209732774304426,4096
6.1,12.5,13.367273495261848,0.0022700375573567176,4096
6.2,12.5,13.618163247820199,0.002316180808419414,4096
6.3,12.5,13.87027468339381,0.0023817720610745064,4096
6.4,12.5,14.123474609489833,0.00243691078425811,4096
6.5,12.5,14.37515671807098,0.0024834062223519676,4096
6.6,12.5,14.641200825191007,0.0025403900111971318,4096
6.7,12.5,14.887053569111316,0.002599007975212734,4096
6.8,12.5,15.141587368007048,0.00264509259776574,4096
6.9,12.5,15.396892049137392,0.00269540285335245,4096
7.0,12.5,15.649633257270121,0.0027462573073731246,4096
7.1,12.5,15.904608628548157,0.0028095885503176907,4096
7.2,12.5,16.15576319535374,0.0028706393536147502,4096
7.3,12.5,16.41306414533281,0.002927765604071186,4096
7.4,12.5,16.665688394536378,0.00297159256421315,4096
7.5,12.5,16.924808353366135,0.0030307260521149396,4096
7.6,12.5,17.166695904622074,0.003091909424736289,4096
7.7,12.5,17.43281125416209,0.003143961970557405,4096
7.8,12.5,17.686467331047258,0.0031908872394889004,4096
7.9,12.5,17.926903476025462,0.003230261549278647,4096
8.0,12.5,18.1767013758889,0.003271587889976074,4096
8.1,12.5,18.424799759650693,0.003315924935995373,4096
8.2,12.5,18.682625259125356,0.003354771578771009,4096
8.3,12.5,18.9245437972063,0.003399312493101258,4096
8.4,12.5,19.153258992789045,0.0034570751151986366,4096
8.5,12.5,19.39909197028365,0.003503786560037468,4096
8.6,12.5,19.646175924032875,0.0035579691209338803,4096
8.7,12.5,19.884246381552593,0.003602332635007086,4096
8.8,12.5,20.11619958761643,0.0036477517594017774,4096
8.9,12.5,20.3520766049523,0.0036997517518337765,4096
9.0,12.5,20.586007762847345,0.0037416739969404283,4096
9.1,12.5,20.830260079462555,0.0037775451344247445,4096
9.2,12.5,21.058683935049466,0.003829705928353597,4096
9.3,12.5,21.28260584558063,0.003856516427994657,4096
9.4,12.5,21.51145339907516,0.003898789807972247,4096
9.5,12.5,21.74491127460497,0.003932651188958285,4096
9.6,12.5,21.97291696509358,0.003984691797920258,4096
9.7,12.5,22.20097808604274,0.0040232371362637865,4096
9.8,12.5,22.426579895410523,0.004056415006825146,4096
9.9,12.5,22.64428399187833,0.004098004931487166,4096
10.0,12.5,22.862714130989275,0.004135292555945552,4096
10.1,12.5,23.078937238363228,0.004167954666299688,4096
10.2,12.5,23.296215633111064,0.004210669484014567,4096
10.3,12.5,23.513947223171023,0.004240468388044825,4096
10.4,12.5,23.734595409824657,0.004276455503564671,4096
10.5,12.5,23.937731628198776,0.00431099827699386,4096
10.6,12.5,24.157670861167666,0.004343096873808316,4096
10.7,12.5,24.36779867784662,0.004373655322656389,4096
10.8,12.5,24.571671270349587,0.004412418888460893,4096
10.9,12.5,24.769873493757572,0.004459163759073716,4096
11.0,12.5,24.975670638187555,0.00448926906611933,4096
11.1,12.5,25.177169033352186,0.00453290648380645,4096
11.2,12.5,25.383215142316192,0.004564732469600639,4096
11.3,12.5,25.58640808113532,0.004608894297494224,4096
11.4,12.5,25.78458661936899,0.004642401535052647,4096
11.5,12.5,25.974675975877137,0.004668686429618435,4096
11.6,12.5,26.18279433440693,0.00471130970523858,4096
11.7,12.5,26.37592263774806,0.004726684899740911,4096
11.8,12.5,26.570106065091434,0.004752771941881501,4096
11.9,12.5,26.776782244610985,0.004792064008961776,4096
12.0,12.5,26.98655267034444,0.004827373230241322,4096
12.1,12.5,27.189077945089934,0.004856842973515894,4096
12.2,12.5,27.39251146374502,0.004892541323044877,4096
12.3,12.5,27.605715393485386,0.004924370357771736,4096
12.4,12.5,27.83378664191714,0.004949581336820963,4096
12.5,12.5,28.084231634791045,0.004978544212019021,4096
0.0,15.0,0.0,0.0,4096
0.1,15.0,0.13921422433788658,1.4775064783207399e-5,4096
0.2,15.0,0.29537067348237833,3.1678209413348645e-5,4096
0.3,15.0,0.46249375242846325,5.139500843322962e-5,4096
0.4,15.0,0.6300912911392504,7.361636410225945e-5,4096
0.5,15.0,0.806234486263334,9.537763642665132e-5,4096
0.6,15.0,0.990003287451444,0.0001175576190248042,4096
0.7,15.0,1.1796880109630983,0.00014287159091883303,4096
0.8,15.0,1.362712456341547,0.00017015146557465986,4096
0.9,15.0,1.5615551246920274,0.0001940306616924303,4096
1.0,15.0,1.7581824316949242,0.00022128978829282357,4096
1.1,15.0,1.9554064051387927,0.0002483979458603631,4096
1.2,15.0,2.158635546057346,0.0002729347849913545,4096
1.3,15.0,2.3667057308729147,0.0002998294297837956,4096
1.4,15.0,2.570528500397894,0.00032569805045212677,4096
1.5,15.0,2.7734204065786803,0.00035263971609778873,4096
1.6,15.0,2.9743472556613413,0.00038382259891221173,4096
1.7,15.0,3.1959140726147734,0.00041397748429919563,4096
1.8,15.0,3.3996238123667104,0.0004450018345445593,4096
1.9,15.0,3.6051675222540855,0.0004753192883263605,4096
2.0,15.0,3.825686880223054,0.0005091838636286811,4096
2.1,15.0,4.031644566391079,0.0005394143574268569,4096
2.2,15.0,4.240811481278249,0.0005671795186865886,4096
2.3,15.0,4.449410850251015,0.0006007289893215543,4096
2.4,15.0,4.667237326552816,0.0006290008292173445,4096
2.5,15.0,4.8904983719498425,0.0006603852914816226,4096
2.6,15.0,5.109502925648736,0.0006992424440850773,4096
2.7,15.0,5.330657062653535,0.0007337464691217773,4096
2.8,15.0,5.556316752422948,0.0007707363515666092,4096
2.9,15.0,5.787883478831524,0.0008085220876836331,4096
3.0,15.0,6.021175053558139,0.0008545923624421604,4096
3.1,15.0,6.2499677981238495,0.00090029526818414,4096
3.2,15.0,6.481831985391906,0.0009367302981319257,4096
3.3,15.0,6.717572507625329,0.0009717870669292768,4096
3.4,15.0,6.9554512190127165,0.0010123582737753965,4096
3.5,15.0,7.182460961122872,0.001058483822353538,4096
3.6,15.0,7.4087097289102966,0.0010986474468802205,4096
3.7,15.0,7.648410699633435,0.001146744432025886,4096
3.8,15.0,7.887797381247642,0.0011877387177116135,4096
3.9,15.0,8.128532249059576,0.0012285835787255275,4096
4.0,15.0,8.377724776187392,0.0012841141430832734,4096
4.1,15.0,8.623719189767552,0.0013308942029679202,4096
4.2,15.0,8.873755314002434,0.0013754730988156589,4096
4.3,15.0,9.113405939172834,0.001421200465921429,4096
4.4,15.0,9.360306732426634,0.001468700528927905,4096
4.5,15.0,9.612291916949646,0.0015162277969935768,4096
4.6,15.0,9.8595768221921,0.0015779295402659976,4096
4.7,15.0,10.105213113113788,0.0016272110162236218,4096
4.8,15.0,10.350630441200245,0.0016757355966031855,4096
4.9,15.0,10.603929127163873,0.0017291651142338597,4096
5.0,15.0,10.864789823252712,0.0017722132498158615,4096
5.1,15.0,11.126433163713159,0.00182832563183565,4096
5.2,15.0,11.378792500278019,0.0018875661802589606,4096
5.3,15.0,11.643059176250484,0.0019325375641527425,4096
5.4,15.0,11.891372211584365,0.001998664448439457,4096
5.5,15.0,12.157823739276777,0.002058164890408485,4096
5.6,15.0,12.409735848670934,0.0021108235948630425,4096
5.7,15.0,12.661653880557195,0.002170424755112372,4096
5.8,15.0,12.931341485918125,0.002221516398185603,4096
5.9,15.0,13.190088379941002,0.0022913671785926544,4096
6.0,15.0,13.456400213199062,0.0023448357512747264,4096
6.1,15.0,13.72745655422691,0.002409769578952537,4096
6.2,15.0,13.999286084136786,0.002471961951085609,4096
6.3,15.0,14.270833757991669,0.002537189000863767,4096
6.4,15.0,14.553288152848452,0.002596152145742111,4096
6.5,15.0,14.820736531832148,0.0026492344310242778,4096
6.6,15.0,15.088982587315288,0.002709392825634591,4096
6.7,15.0,15.36249848820187,0.0027888122033755125,4096
6.8,15.0,15.636818596758694,0.0028616445055239855,4096
6.9,15.0,15.914530583846947,0.0029443106754448796,4096
7.0,15.0,16.18548882773185,0.003010541908157225,4096
7.1,15.0,16.47244340511244,0.0030678964499104865,4096
7.2,15.0,16.74204917272835,0.0031065698551791007,4096
7.3,15.0,17.02224280575757,0.003174273107994149,4096
7.4,15.0,17.29642806835024,0.003233823441666398,4096
7.5,15.0,17.56771116426489,0.003285484969001348,4096
7.6,15.0,17.84375263914886,0.003347481422493373,4096
7.7,15.0,18.12414575763455,0.003400199739801289,4096
7.8,15.0,18.39402188275897,0.0034598339776433845,4096
7.9,15.0,18.66769379367565,0.003520995377445895,4096
8.0,15.0,18.95617700976062,0.003588822990198635,4096
8.1,15.0,19.24206495631355,0.0036459872953413216,4096
8.2,15.0,19.51963845922381,0.00371418188498525,4096
8.3,15.0,19.789905550726004,0.0037632597024553995,4096
8.4,15.0,20.062001885587822,0.003824310779801123,4096
8.5,15.0,20.331924737560474,0.0038829970007648773,4096
8.6,15.0,20.596312730995727,0.003939380234607025,4096
8.7,15.0,20.872213839550746,0.003998601404893281,4096
8.8,15.0,21.14924095221577,0.004046700285470903,4096
8.9,15.0,21.411304435634317,0.004104347924801616,4096
9.0,15.0,21.68662463710418,0.004151580257422684,4096
9.1,15.0,21.967884951471024,0.004216019416658766,4096
9.2,15.0,22.2372179257952,0.004274000800874088,4096
9.3,15.0,22.50117668713688,0.004324231760485431,4096
9.4,15.0,22.761123526338046,0.004367145617996074,4096
9.5,15.0,23.02580647060819,0.00442493425518361,4096
9.6,15.0,23.294916226983595,0.004483143413231074,4096
9.7,15.0,23.558871973304708,0.004537850483598829,4096
9.8,15.0,23.8151197095316,0.004587002273350082,4096
9.9,15.0,24.0699305537357,0.004656518213594046,4096
10.0,15.0,24.32871570464804,0.004709236067203562,4096
10.1,15.0,24.581384822647937,0.004767456623417944,4096
10.2,15.0,24.838537898955764,0.004821340029549535,4096
10.3,15.0,25.100524071307625,0.004879887876155638,4096
10.4,15.0,25.357950492173423,0.004921237288893008,4096
10.5,15.0,25.616500679612567,0.004961891603369141,4096
10.6,15.0,25.87145073947666,0.005025588494304344,4096
10.7,15.0,26.12306448148089,0.005077105444206663,4096
10.8,15.0,26.37353823494205,0.00513174358305119,4096
10.9,15.0,26.619200914973113,0.005183127363013987,4096
11.0,15.0,26.861556337494903,0.005243921601104458,4096
11.1,15.0,27.10733289267076,0.0052806265260621965,4096
11.2,15.0,27.359818314481025,0.005330336338552433,4096
11.3,15.0,27.594548327606404,0.005365367542404496,4096
11.4,15.0,27.843815404942287,0.005396775774029003,4096
11.5,15.0,28.08330279261853,0.005438530193690612,4096
11.6,15.0,28.332305455609895,0.005489299931231926,4096
11.7,15.0,28.583826939256063,0.005549801943383553,4096
11.8,15.0,28.827338443965257,0.005595069766033106,4096
11.9,15.0,29.060642178246287,0.005630508595669096,4096
12.0,15.0,29.29854615895698,0.005673280379284688,4096
12.1,15.0,29.539941784494772,0.005717508749842883,4096
12.2,15.0,29.766537039416477,0.005770521914314807,4096
12.3,15.0,29.991853206189507,0.005825829918904672,4096
12.4,15.0,30.225199019295605,0.00587528788759411,4096
12.5,15.0,30.44790869105897,0.005908620387098362,4096
12.6,15.0,30.670922350918392,0.005960470280994093,4096
12.7,15.0,30.905666138884104,0.006012988426481148,4096
12.8,15.0,31.130144444373144,0.0060480498023594885,4096
12.9,15.0,31.34876255408211,0.006093856362974965,4096
13.0,15.0,31.568791590243467,0.0061379195753229285,4096
13.1,15.0,31.782581322379833,0.006192837344939676,4096
13.2,15.0,31.98766007958746,0.006236700194098365,4096
13.3,15.0,32.1937440834593,0.006276319379772655,4096
13.4,15.0,32.406864014024535,0.006315191490703785,4096
13.5,15.0,32.61049669560029,0.006349479055747049,4096
13.6,15.0,32.81827894481741,0.006390163431549764,4096
13.7,15.0,33.02614632575335,0.006418960857166718,4096
13.8,15.0,33.23619950859312,0.006467233275618835,4096
13.9,15.0,33.44410735808844,0.006508580795689777,4096
14.0,15.0,33.65322039698226,0.006550571819646787,4096
14.1,15.0,33.85570897058737,0.006583918212719236,4096
14.2,15.0,34.06160303463169,0.006622008059683945,4096
14.3,15.0,34.26588849093732,0.006648125471257473,4096
14.4,15.0,34.46821805050681,0.006684938800753088,4096
14.5,15.0,34.677721528825415,0.00671970575078371,4096
14.6,15.0,34.88597883915038,0.006761376167736323,4096
14.7,15.0,35.094744218792684,0.0068076821725242,4096
14.8,15.0,35.30864477885957,0.006838007064233403,4096
14.9,15.0,35.54631441356481,0.006870005697899852,4096
15.0,15.0,35.79961634699724,0.0069154893487404865,4096
0.0,17.5,0.0,0.0,4096
0.1,17.5,0.13618099849309315,1.4741209654628761e-5,4096
0.2,17.5,0.30280530372706554,3.174222821130492e-5,4096
0.3,17.5,0.4740389704445304,5.0107027085731146e-5,4096
0.4,17.5,0.6459482397597012,6.850215594952486e-5,4096
0.5,17.5,0.8296422085623579,9.329998481656741e-5,4096
0.6,17.5,1.0198512578185444,0.00011563042082025638,4096
0.7,17.5,1.2050180078580521,0.0001391094360955206,4096
0.8,17.5,1.3890087701395457,0.000164180840540779,4096
0.9,17.5,1.58487554013679,0.0001921802771563081,4096
1.0,17.5,1.782774277373553,0.00021918283399118997,4096
1.1,17.5,1.9867291626610641,0.00024645531407026814,4096
1.2,17.5,2.187604591197437,0.00027448361744943507,4096
1.3,17.5,2.3943286181159906,0.0002996028727193576,4096
1.4,17.5,2.6059263962489254,0.0003343599087185541,4096
1.5,17.5,2.8236589849272242,0.0003643626583003719,4096
1.6,17.5,3.0370294249544685,0.0004005100298963912,4096
1.7,17.5,3.2473290848712457,0.00043522772816311254,4096
1.8,17.5,3.4534145004271726,0.0004680129870593871,4096
1.9,17.5,3.67604252485592,0.0004956544953901581,4096
2.0,17.5,3.892377486787063,0.0005283935062794894,4096
2.1,17.5,4.118334423066141,0.0005635718977446184,4096
2.2,17.5,4.336602645256614,0.0005957974081395085,4096
2.3,17.5,4.55615743488135,0.0006377889100587664,4096
2.4,17.5,4.778239356309011,0.0006731021143269422,4096
2.5,17.5,5.00101373103221,0.0007075587371192495,4096
2.6,17.5,5.2393991663136985,0.000747953158150818,4096
2.7,17.5,5.458128652267665,0.0007795161994927103,4096
2.8,17.5,5.6930726342187805,0.0008170326184968999,4096
2.9,17.5,5.925663579832948,0.0008578352357171948,4096
3.0,17.5,6.1704643514308195,0.0008944370129873137,4096
3.1,17.5,6.403237109660447,0.0009409198025441372,4096
3.2,17.5,6.641890571293623,0.0009859892424511588,4096
3.3,17.5,6.88018553364298,0.0010347051235887281,4096
3.4,17.5,7.1223409754640565,0.0010790895992604226,4096
3.5,17.5,7.358618595733129,0.0011286444264986626,4096
3.6,17.5,7.610893027027394,0.0011795831532295095,4096
3.7,17.5,7.861652032851888,0.0012322159630174432,4096
3.8,17.5,8.096243702593595,0.0012843918626505582,4096
3.9,17.5,8.34414282122356,0.0013293381389803867,4096
4.0,17.5,8.58053418224876,0.0013786784964006844,4096
4.1,17.5,8.831930455254051,0.0014318806950808988,4096
4.2,17.5,9.083107881220576,0.0014850601291411004,4096
4.3,17.5,9.35065698737835,0.0015482281153225634,4096
4.4,17.5,9.60592983498774,0.001606381864248646,4096
4.5,17.5,9.86653706007889,0.0016617356730944622,4096
4.6,17.5,10.123363854869856,0.0017244365800819345,4096
4.7,17.5,10.37955029513188,0.0017839522851364634,4096
4.8,17.5,10.638736661789544,0.0018397385408150597,4096
4.9,17.5,10.89542703902092,0.0018852813734943738,4096
5.0,17.5,11.159771630696463,0.0019475503829098483,4096
5.1,17.5,11.429480076032474,0.0020117558171976464,4096
5.2,17.5,11.705141049364522,0.002064875839501359,4096
5.3,17.5,11.971024830870288,0.002136853776236839,4096
5.4,17.5,12.243796271112112,0.0021940412565359425,4096
5.5,17.5,12.513586870406384,0.002252823681154488,4096
5.6,17.5,12.786198094329816,0.002307314707239499,4096
5.7,17.5,13.052926664765755,0.002365876002923754,4096
5.8,17.5,13.326779522754407,0.0024328181948539748,4096
5.9,17.5,13.595819421517142,0.002497705776851097,4096
6.0,17.5,13.880103243724912,0.0025666286860858223,4096
6.1,17.5,14.152051977143637,0.0026281783895258817,4096
6.2,17.5,14.436261775012149,0.002687625675596659,4096
6.3,17.5,14.72222969360561,0.002762695466474488,4096
6.4,17.5,14.992696561347309,0.0028280364177874946,4096
6.5,17.5,15.29370204114468,0.002902030432847429,4096
6.6,17.5,15.582307121288157,0.0029738808362011313,4096
6.7,17.5,15.872287551223614,0.003019870891130457,4096
6.8,17.5,16.165366889492372,0.0030890995113546597,4096
6.9,17.5,16.455145886803827,0.003164123728685881,4096
7.0,17.5,16.752278521295423,0.003239224056081062,4096
7.1,17.5,17.05277954697229,0.003316559259910653,4096
7.2,17.5,17.349944045361344,0.0033838235877258357,4096
7.3,17.5,17.643606151371706,0.0034553122538535674,4096
7.4,17.5,17.92997219308936,0.003522786112156362,4096
7.5,17.5,18.234237036999083,0.003594805025201786,4096
7.6,17.5,18.52581393330653,0.003657181927680167,4096
7.7,17.5,18.830080963784624,0.0037310547925398234,4096
7.8,17.5,19.129727407477052,0.0038044401114544525,4096
7.9,17.5,19.434343098476162,0.0038704791749730695,4096
8.0,17.5,19.72761422541144,0.003940523883170573,4096
8.1,17.5,20.023546661610112,0.004018629442631294,4096
8.2,17.5,20.320347565066633,0.004079641898042598,4096
8.3,17.5,20.618602965716477,0.004143471982495,4096
8.4,17.5,20.91696933619996,0.004219866483283333,4096
8.5,17.5,21.215106929274793,0.004297769263027403,4096
8.6,17.5,21.50960150858473,0.0043690523496452815,4096
8.7,17.5,21.799509551771465,0.004443913974089693,4096
8.8,17.5,22.116493190980215,0.004514280984772337,4096
8.9,17.5,22.42507554963313,0.004601868165146661,4096
9.0,17.5,22.741647364595433,0.004676207345042626,4096
9.1,17.5,23.051776473930623,0.0047772037177631526,4096
9.2,17.5,23.345218784651294,0.004860665968798815,4096
9.3,17.5,23.649659595126497,0.004936308650205653,4096
9.4,17.5,23.938524703163207,0.0049882144413746065,4096
9.5,17.5,24.247744745552566,0.005047049903906445,4096
