"t","Kernel","SqDiff","Var","Nobs"
0.0,-0.0,0.0,0.0,100000
0.00999999999999801,0.1780492146750929,329.5078140164059,0.003295111091274972,100000
0.020000000000003126,0.33446006654319893,883.4878560552747,0.008834966910221849,100000
0.030000000000001137,0.4722365520858948,1567.2064821983827,0.01567222154419927,100000
0.03999999999999915,0.593577925267228,2323.9177481053175,0.023239409875151926,100000
0.04999999999999716,0.7008079887114848,3092.521556790589,0.03092552482315412,100000
0.060000000000002274,0.795665333215118,3858.4937463826013,0.03858532331705918,100000
0.07000000000000028,0.8795627491929031,4595.954174561257,0.04596000134562603,100000
0.0799999999999983,0.9539004396655386,5298.886289080661,0.05298939278473446,100000
0.09000000000000341,1.0197758724132586,5963.580443345391,0.05963640079746189,100000
0.10000000000000142,1.0780185775571882,6579.241034316887,0.0657930682738516,100000
0.10999999999999943,1.1296431491850027,7152.351452328458,0.07152422976558225,100000
0.11999999999999744,1.1756418827235828,7695.404718762814,0.0769548167357955,100000
0.13000000000000256,1.2164019017450007,8198.012395511358,0.08198094376455123,100000
0.14000000000000057,1.252770825786171,8675.857643500114,0.08675944402944144,100000
0.14999999999999858,1.2849632026141133,9119.444306953212,0.09119535502308235,100000
0.1599999999999966,1.3134094957231244,9520.821141524008,0.09520916350687514,100000
0.1700000000000017,1.338776459817529,9894.867950726799,0.09894966900395803,100000
0.17999999999999972,1.361257242733021,10260.856421062756,0.10260959030653062,100000
0.18999999999999773,1.3811806531091104,10591.536759696095,0.10591642676122856,100000
0.20000000000000284,1.398826002451735,10895.428207239464,0.1089553716261109,100000
0.21000000000000085,1.4144789423765491,11181.532884842663,0.11181644701289677,100000
0.21999999999999886,1.4283559156567394,11448.588347867484,0.11448702834895833,100000
0.22999999999999687,1.4406586690488175,11683.670968108896,0.11683787805986956,100000
0.240000000000002,1.4512858788346668,11921.747500905194,0.1192186671957239,100000
0.25,1.460801417017822,12137.91834010539,0.12138039720502596,100000
0.259999999999998,1.4692857340850745,12355.770783270049,0.1235589434221347,100000
0.2700000000000031,1.4767998384063086,12567.027788524469,0.1256715346005907,100000
0.28000000000000114,1.4834940168083168,12757.427157333797,0.12757554732881127,100000
0.28999999999999915,1.4893981496940918,12957.100511436378,0.12957230083737215,100000
0.29999999999999716,1.4943925003654257,13142.098577707035,0.13142230000007035,100000
0.3100000000000023,1.4988674997160616,13324.449249378138,0.1332458249520309,100000
0.3200000000000003,1.5027234674275296,13505.27402915627,0.13505409083247102,100000
0.3299999999999983,1.505896638213783,13679.38741623616,0.13679524211478275,100000
0.3400000000000034,1.5086734573601375,13849.52338211069,0.13849661878729477,100000
0.3500000000000014,1.5108240018172516,14011.702365694064,0.14011842484118905,100000
0.35999999999999943,1.512779010016463,14163.789836799831,0.1416393147611459,100000
0.36999999999999744,1.5143356660846574,14321.514382153568,0.14321657598729554,100000
0.38000000000000256,1.515746444924267,14472.440185463925,0.14472584911313038,100000
0.39000000000000057,1.517016827747298,14641.252933458924,0.14641399347452397,100000
0.3999999999999986,1.5178509251672267,14789.078847921159,0.1478922674018856,100000
0.4099999999999966,1.518494754543453,14937.650431433143,0.14937799809431238,100000
0.4200000000000017,1.5188073380686025,15084.042005251116,0.1508419284717959,100000
0.4299999999999997,1.519054312324246,15225.758076130991,0.15225910335234344,100000
0.4399999999999977,1.5192477995269302,15375.260142919307,0.15375413897058277,100000
0.45000000000000284,1.5189847097817042,15516.813203217871,0.155169683729016,100000
0.46000000000000085,1.5187684912804236,15658.947759181347,0.15659104350224848,100000
0.46999999999999886,1.5184319831659412,15795.173722603236,0.15795331675919996,100000
0.4799999999999969,1.5181844008941512,15940.488510094365,0.1594064791657353,100000
0.490000000000002,1.51782826910917,16087.467636570122,0.1608762851285525,100000
0.5,1.5174862712644224,16229.903969781348,0.16230066270444052,100000
0.509999999999998,1.5170548852521202,16369.830478256607,0.16369994178198388,100000
0.5200000000000031,1.516536252630704,16510.113878916298,0.16510278981706114,100000
0.5300000000000011,1.5159539879318478,16642.662479646602,0.1664282890793568,100000
0.5399999999999991,1.5152877359518317,16791.190573280157,0.16791358486865027,100000
0.5499999999999972,1.5145778258162437,16929.81751532893,0.16929986815197082,100000
0.5600000000000023,1.5138024802209242,17065.96726537459,0.17066137926753858,100000
0.5700000000000003,1.5131256073496697,17201.104114070058,0.17201276126831327,100000
0.5799999999999983,1.5123856052306917,17358.387474705243,0.17358561060315847,100000
0.5900000000000034,1.511702454484789,17494.173174625877,0.1749434811810706,100000
0.6000000000000014,1.5105799858500097,17624.7236689034,0.17624899917902578,100000
0.6099999999999994,1.509762190943364,17757.07302139608,0.17757250593902021,100000
0.6199999999999974,1.5086572997466878,17882.019664252588,0.1788219848623745,100000
0.6300000000000026,1.5075944917339765,18029.56863471916,0.1802974893220848,100000
0.6400000000000006,1.506645263255843,18177.4546796499,0.18177636456014462,100000
0.6499999999999986,1.5054567501980192,18307.84508420605,0.18308028164487694,100000
0.6599999999999966,1.5044174634826624,18429.57429600578,0.18429758593591716,100000
0.6700000000000017,1.5032467586809715,18566.117885688192,0.1856630354872368,100000
0.6799999999999997,1.502232178103528,18683.365702480252,0.18683552538005632,100000
0.6899999999999977,1.5011303706856682,18826.029935315426,0.18826218197497402,100000
0.7000000000000028,1.50001130354564,18962.93363993591,0.18963123271168622,100000
0.7100000000000009,1.4989743183902937,19102.49535551629,0.19102686382380113,100000
0.7199999999999989,1.498131633382825,19226.114045394843,0.19226306308457927,100000
0.7299999999999969,1.496989349830225,19370.76012368189,0.1937095383322022,100000
