"Duration","PMI","PMIstd"
0.0,0.0,0.0
0.10101010101010101,0.04761153128255664,0.003006150149627883
0.20202020202020202,0.1679810682011293,0.005501318687436237
0.30303030303030304,0.33112306302158734,0.007281898544785364
0.40404040404040403,0.5021474050331278,0.008801345769280499
0.5050505050505051,0.6844573312286698,0.010083890100772961
0.6060606060606061,0.8757380915578334,0.011029770456676895
0.7070707070707071,1.062033723651737,0.012162261183385863
0.8080808080808081,1.2482984375749893,0.01317960162663527
0.9090909090909091,1.4400396333303842,0.013972972703759062
1.0101010101010102,1.6303840986589953,0.014772892066875733
1.1111111111111112,1.8275912745766272,0.015488024036414638
1.2121212121212122,2.0086134281192933,0.016223105915184045
1.3131313131313131,2.198524295601227,0.017013607808755472
1.4141414141414141,2.388536259459343,0.017659454127383723
1.5151515151515151,2.5848128326634496,0.018368281163854996
1.6161616161616161,2.787186660968944,0.018964861806512537
1.7171717171717171,2.9827135213368026,0.019515983132915665
1.8181818181818181,3.1682313735462904,0.020113131946195163
1.9191919191919191,3.35701983699454,0.020614895085275853
2.0202020202020203,3.543224600049753,0.02125189907429399
2.121212121212121,3.7358270560312294,0.02185334774842167
2.2222222222222223,3.934369512603757,0.022394316513776085
2.323232323232323,4.129912986934045,0.02285979140154997
2.4242424242424243,4.314421266737124,0.023394616398474427
2.525252525252525,4.5064791725203595,0.023806637399266896
2.6262626262626263,4.7016847724095685,0.024314029203787585
2.727272727272727,4.8945189440795005,0.024806585697387543
2.8282828282828283,5.07806508944913,0.02531817467136678
2.9292929292929295,5.276428261575589,0.025649193414862523
3.0303030303030303,5.455598329423149,0.026051994174682798
3.1313131313131315,5.654180774001968,0.026513308552366367
3.2323232323232323,5.8317762069699945,0.02691774047211455
3.3333333333333335,6.024515762381667,0.027302118444475526
3.4343434343434343,6.2057698059295,0.027628524647772067
3.5353535353535355,6.393774029716325,0.028012318094170773
3.6363636363636362,6.5808771642373864,0.028444229918778107
3.7373737373737375,6.764019371396408,0.028921704486836345
3.8383838383838382,6.951039655511247,0.029327835467151012
3.9393939393939394,7.150341263881948,0.029728615139618667
4.040404040404041,7.335972447699202,0.029987149010690554
4.141414141414141,7.531097333294951,0.030372384531732913
4.242424242424242,7.724149059387311,0.03078423579636965
4.343434343434343,7.9116318913447525,0.031183448743027822
4.444444444444445,8.0934862652203,0.031546340687861066
4.545454545454546,8.282517437315962,0.03182031935059036
4.646464646464646,8.478648193716506,0.03223189307810934
4.747474747474747,8.66811095208424,0.03262747901809048
4.848484848484849,8.857673762320093,0.032987670536050645
4.94949494949495,9.049062688535644,0.03340240054694122
5.05050505050505,9.247024130482979,0.03377652180361511
5.151515151515151,9.43359596865769,0.03408824896276708
5.252525252525253,9.62182808928173,0.03439225416341015
5.353535353535354,9.806971464286615,0.03461936953097466
5.454545454545454,10.004909620348569,0.034953137237078186
5.555555555555555,10.192428633960889,0.03530474337175644
5.656565656565657,10.381443351904107,0.03561987640314367
5.757575757575758,10.571428944567161,0.035950738869580105
5.858585858585859,10.76917775111983,0.036196040624930335
5.959595959595959,10.965067610207456,0.03646444803882401
6.0606060606060606,11.161781475506826,0.03689872286814963
6.161616161616162,11.354364989445468,0.03708919531245993
6.262626262626263,11.554967283922277,0.037414939528267424
6.363636363636363,11.74438507815721,0.037691453828678875
6.4646464646464645,11.927780367384347,0.03795185108700053
6.565656565656566,12.118772282654435,0.03823267810199137
6.666666666666667,12.31343620800893,0.0385358143178416
6.767676767676767,12.499752635337966,0.03897816330126778
6.8686868686868685,12.682946074903318,0.039292044525926335
6.96969696969697,12.87709683841666,0.039632306155686914
7.070707070707071,13.065404263269656,0.03991415885312692
7.171717171717172,13.261427364907078,0.040221328756736986
7.2727272727272725,13.449153564119626,0.040440803277607795
7.373737373737374,13.639738455641002,0.040705686467202545
7.474747474747475,13.835545171113198,0.0411219378456335
7.575757575757576,14.02604198584547,0.041351579245448085
7.6767676767676765,14.220743206001618,0.041620269315170814
7.777777777777778,14.407991991189252,0.04195259793814482
7.878787878787879,14.597965412201424,0.042328098899011894
7.97979797979798,14.791730552038448,0.042544764886492815
8.080808080808081,14.979905180855805,0.042941318639817254
8.181818181818182,15.170876025413559,0.043205570054770596
8.282828282828282,15.362728315192612,0.04337573163250153
8.383838383838384,15.547148007070861,0.043747446123797
8.484848484848484,15.733805853320952,0.044000464077721756
8.585858585858587,15.92041572200408,0.044367079318513865
8.686868686868687,16.114007078710273,0.04462856262561874
8.787878787878787,16.30239216139073,0.044887459641612504
8.88888888888889,16.49415754043507,0.045144694586659775
8.98989898989899,16.679793221968463,0.045307663337407274
9.090909090909092,16.86537501466631,0.04551925810058051
9.191919191919192,17.05932238882864,0.04579965415660826
9.292929292929292,17.25027015337837,0.046083458195761685
9.393939393939394,17.44106655096302,0.04632145114770088
9.494949494949495,17.625566965021477,0.04656100471935674
9.595959595959595,17.81374508105434,0.04682375842071258
9.696969696969697,18.01260343229231,0.047035343833863895
9.797979797979798,18.204861919738175,0.04729158729520697
9.8989898989899,18.3989643616304,0.047547731733773094
10.0,18.594360568364777,0.04776571834586085
